chr	start	end	strand	label	n_supporting	method	gene_name
17	48894380	48894381	+		1	Nm-seq	ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1
17	48894382	48894383	+		1	Nm-seq	ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1,ATP5MC1
17	48940976	48940977	-		1	Nm-seq	SNF8,SNF8,SNF8,SNF8,SNF8,SNF8,SNF8,SNF8,SNF8,SNF8,SNF8
17	49293635	49293636	-		1	Nm-seq	ZNF652
17	49413184	49413185	-		1	Nm-seq	PHB,PHB,PHB,PHB,PHB,PHB,PHB,PHB,PHB,PHB,PHB,PHB,PHB
17	50367944	50367945	-		1	Nm-seq	MRPL27,MRPL27,MRPL27,MRPL27,MRPL27,MRPL27
17	50368151	50368152	-		1	Nm-seq	MRPL27,MRPL27,MRPL27,MRPL27,MRPL27,MRPL27
17	51161226	51161227	+		1	Nm-seq	NME1-NME2,NME1,NME1,NME1,NME1,NME1,NME1-NME2,NME1-NME2,NME1
17	51260899	51260900	+		1	Nm-seq	UTP18
17	57791375	57791376	-		1	2OMe-seq	AC015845.2,AC015845.2,LSU-rRNA_Hsa
17	58004524	58004525	-		1	Nm-seq	SRSF1,AC015813.2,SRSF1,SRSF1,SRSF1,SRSF1
17	58005033	58005034	-		1	Nm-seq	SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,AC015813.2
17	58005037	58005038	-		1	Nm-seq	SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,SRSF1,AC015813.2,SRSF1
17	58005965	58005966	-		1	Nm-seq	SRSF1,SRSF1,SRSF1,SRSF1,AC015813.2,SRSF1,SRSF1,SRSF1
17	59663872	59663873	+		1	Nm-seq	CLTC,CLTC,CLTC,CLTC,CLTC
17	59666950	59666951	+		1	Nm-seq	CLTC,CLTC,CLTC,CLTC,CLTC
17	59666961	59666962	+		1	Nm-seq	CLTC,CLTC,CLTC,CLTC,CLTC
17	59694376	59694377	+		1	Nm-seq	CLTC,CLTC,CLTC
17	61590993	61590994	-		1	Nm-seq	NACA2
17	62681909	62681910	+		1	Nm-seq	AC080038.1,AC080038.1,AC080038.1,AC080038.1
17	63792522	63792523	+		1	Nm-seq	DDX42,DDX42,DDX42,DDX42,DDX42,DDX42,DDX42
17	64499809	64499810	-		1	Nm-seq	DDX5,DDX5,DDX5,DDX5,DDX5
17	64503304	64503305	-		1	Nm-seq	DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5,DDX5
17	65013770	65013771	-		1	Nm-seq	GNA13
17	68524069	68524070	+		1	Nm-seq	PRKAR1A,PRKAR1A,AC007780.1,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A,PRKAR1A
17	74209835	74209836	+		1	Nm-seq	RPL38,RPL38,RPL38,RPL38
17	75147584	75147585	-		1	Nm-seq	JPT1,JPT1,JPT1,JPT1,JPT1,JPT1,JPT1,JPT1,JPT1,JPT1
17	75182871	75182872	-		1	Nm-seq	SUMO2,SUMO2
17	75516881	75516882	+		1	Nm-seq	TSEN54,TSEN54,TSEN54,TSEN54,TSEN54,TSEN54,TSEN54
17	75589665	75589666	+		1	Nm-seq	MYO15B,MYO15B,MYO15B,MYO15B,MYO15B
17	75662982	75662983	-		1	Nm-seq	RECQL5,RECQL5,RECQL5,RECQL5,RECQL5,RECQL5
17	75778929	75778930	-		1	Nm-seq	H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B,H3F3B
17	75831154	75831155	-		1	Nm-seq	UNC13D,UNC13D
17	76079900	76079901	+		1	Nm-seq	ZACN,ZACN,ZACN,ZACN
17	76079901	76079902	+		1	Nm-seq	ZACN,ZACN,ZACN,ZACN
17	76558854	76558855	+		1	Nm-seq	SNHG16,SNHG16,SNHG16,SNORD1C,SNHG16,SNHG16,SNHG16,SNHG16
17	76737283	76737284	-		1	Nm-seq	SRSF2,SRSF2,SRSF2,SRSF2,SRSF2,SRSF2,SRSF2
17	77162285	77162286	-		1	2OMe-seq	LSU-rRNA_Hsa
17	78486504	78486505	-		1	Nm-seq	DNAH17,DNAH17,DNAH17
17	78971829	78971830	-		1	Nm-seq	LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP
17	78973147	78973148	-		1	Nm-seq	LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP,LGALS3BP
17	81510337	81510338	-		1	Nm-seq	ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1
17	81511271	81511272	-		1	Nm-seq	ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1,ACTG1
17	81681406	81681407	-		1	Nm-seq	ARL16,ARL16,ARL16,ARL16,AluSp,ARL16,ARL16,ARL16,ARL16
17	81704639	81704640	+		1	Nm-seq	AC139530.3,MRPL12
17	81889288	81889289	-		1	Nm-seq	ALYREF,ALYREF
17	81889313	81889314	-		1	Nm-seq	ALYREF,ALYREF,ALYREF
17	81933114	81933115	-		1	Nm-seq	PYCR1,PYCR1,PYCR1,PYCR1,PYCR1,PYCR1,PYCR1,PYCR1
17	82080793	82080794	-		1	Nm-seq	FASN,FASN
17	82082382	82082383	-		1	Nm-seq	FASN,FASN
17	82085131	82085132	-		1	Nm-seq	FASN,FASN
17	82086341	82086342	-		1	Nm-seq	FASN,FASN
17	82090502	82090503	-		1	Nm-seq	FASN,FASN
17	82090503	82090504	-		1	Nm-seq	FASN,FASN
17	82091345	82091346	-		1	Nm-seq	FASN,FASN
17	82096330	82096331	-		1	Nm-seq	FASN,FASN,FASN
17	82096389	82096390	-		1	Nm-seq	FASN,FASN,FASN,FASN
17	82236092	82236093	+		1	Nm-seq	SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3,SLC16A3
17	82244775	82244776	-		1	Nm-seq	CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D
17	82251384	82251385	-		1	Nm-seq	CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D
17	82251385	82251386	-		1	Nm-seq	CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D,CSNK1D
17	82722879	82722880	+		1	Nm-seq	FN3KRP,FN3KRP,FN3KRP,FN3KRP,FN3KRP,FN3KRP,FN3KRP,FN3KRP
17	82930530	82930531	+		1	Nm-seq	TBCD,TBCD,TBCD,TBCD,TBCD
18	662214	662215	+		1	Nm-seq	TYMS,TYMS,TYMS,TYMS
18	3247903	3247904	+		1	Nm-seq	MYL12A,MYL12A,MYL12A,MYL12A,MYL12A,MYL12A
18	11825006	11825007	+		1	Nm-seq	GNAL,GNAL,GNAL,GNAL,GNAL,GNAL,GNAL
18	15325727	15325728	-		1	Nm-seq	AP005901.1,AP005901.1,AP005901.1
18	24135233	24135234	+		1	Nm-seq	TTC39C,TTC39C
18	36126365	36126366	-		1	Nm-seq	SLC39A6,SLC39A6,SLC39A6
18	36126366	36126367	-		1	Nm-seq	SLC39A6,SLC39A6,SLC39A6
18	46089949	46089950	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46089950	46089951	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46091787	46091788	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46091793	46091794	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46095115	46095116	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46095117	46095118	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46095125	46095126	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	46095126	46095127	-		1	Nm-seq	ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A,ATP5F1A
18	47101002	47101003	+		1	Nm-seq	KATNAL2,KATNAL2
18	50663098	50663099	+		1	Nm-seq	MAPK4,MAPK4,MAPK4,MAPK4,MAPK4
18	68858979	68858980	+		5	RiboMeth-seq,Nm-seq,na	RNU6-39P,CCDC102B,CCDC102B,CCDC102B,CCDC102B,CCDC102B,U6,CCDC102B
18	79988280	79988281	-		1	Nm-seq	TXNL4A,TXNL4A,TXNL4A,TXNL4A,TXNL4A,TXNL4A,TXNL4A,TXNL4A,TXNL4A
19	287611	287612	-		1	Nm-seq	PLPP2,PLPP2,PLPP2,PLPP2,PLPP2,PLPP2,PLPP2,PLPP2
19	580675	580676	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	580678	580679	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	580684	580685	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	583223	583224	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	583224	583225	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	583225	583226	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	583226	583227	+		1	Nm-seq	BSG,BSG,BSG,BSG,BSG,BSG,BSG,BSG
19	1105768	1105769	+		1	Nm-seq	GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4
19	1105779	1105780	+		1	Nm-seq	GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4,GPX4
19	1435439	1435440	+		1	Nm-seq	DAZAP1,DAZAP1,DAZAP1,DAZAP1,DAZAP1,DAZAP1,DAZAP1
19	1440091	1440092	+		1	Nm-seq	RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15
19	1440366	1440367	+		1	Nm-seq	RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15,RPS15
19	2037754	2037755	-		1	Nm-seq	MKNK2,MKNK2,MKNK2,MKNK2,MKNK2,MKNK2
19	2121873	2121874	-		1	Nm-seq	AP3D1,AP3D1,AP3D1,AP3D1,AP3D1,AP3D1
19	2123360	2123361	-		1	Nm-seq	AP3D1,AP3D1,AP3D1,AP3D1,AP3D1,AP3D1
19	2328437	2328438	-		1	Nm-seq	LSM7,LSM7,LSM7,LSM7,LSM7
19	2807618	2807619	+		1	Nm-seq	THOP1,THOP1,THOP1,THOP1,THOP1
19	3573741	3573742	+		1	Nm-seq	HMG20B,HMG20B,HMG20B,HMG20B,HMG20B,HMG20B,HMG20B,HMG20B,HMG20B
19	3767463	3767464	+		1	Nm-seq	MRPL54,MRPL54
19	3981429	3981430	-		1	Nm-seq	EEF2,EEF2,EEF2
19	4215981	4215982	+		1	Nm-seq	ANKRD24,ANKRD24,ANKRD24,ANKRD24,ANKRD24
19	4215982	4215983	+		1	Nm-seq	ANKRD24,ANKRD24,ANKRD24,ANKRD24,ANKRD24
19	4932946	4932947	+		1	Nm-seq	UHRF1,UHRF1,UHRF1,UHRF1,UHRF1,UHRF1,UHRF1,UHRF1
19	6213156	6213157	-		1	Nm-seq	MLLT1,MLLT1
19	6213157	6213158	-		1	Nm-seq	MLLT1,MLLT1
19	6222245	6222246	-		1	Nm-seq	MLLT1
19	8374560	8374561	-		1	Nm-seq	RAB11B-AS1,RAB11B-AS1,RAB11B-AS1
19	9656649	9656650	-		1	Nm-seq	ZNF562,ZNF562,ZNF562,ZNF562,ZNF562,ZNF562,ZNF562
19	10259709	10259710	+		1	Nm-seq	MRPL4,MRPL4,MRPL4,MRPL4
19	10403470	10403471	-		1	Nm-seq	CDC37,CDC37,MIR1181,CDC37,CDC37,CDC37
19	10643359	10643360	+		1	Nm-seq	SLC44A2,SLC44A2,SLC44A2,SLC44A2,SLC44A2,SLC44A2,SLC44A2
19	10679918	10679919	+		1	Nm-seq	ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3,ILF3
19	11399923	11399924	-		1	Nm-seq	RGL3,RGL3,RGL3,RGL3,RGL3
19	11666165	11666166	-		1	Nm-seq	HNRNPA1P10
19	11666949	11666950	-		1	Nm-seq	HNRNPA1P10
19	11666950	11666951	-		1	Nm-seq	HNRNPA1P10
19	11666952	11666953	-		1	Nm-seq	HNRNPA1P10
19	11666956	11666957	-		1	Nm-seq	HNRNPA1P10
19	11913620	11913621	+		1	Nm-seq	ZNF69
19	12734482	12734483	-		1	Nm-seq	TRIR,TRIR,TRIR,TRIR
19	12792207	12792208	+		1	Nm-seq	JUNB
19	12800213	12800214	-		1	Nm-seq	PRDX2,HOOK2,PRDX2,PRDX2,PRDX2,PRDX2,PRDX2
19	12943834	12943835	+		1	Nm-seq	GA-rich,CALR,CALR,CALR
19	12943946	12943947	+		1	Nm-seq	CALR,CALR,CALR,CALR
19	12944004	12944005	+		1	Nm-seq	CALR,CALR,CALR
19	12944005	12944006	+		1	Nm-seq	CALR,CALR,CALR
19	12953046	12953047	+		1	Nm-seq	RAD23A,RAD23A,RAD23A,RAD23A,RAD23A,RAD23A,RAD23A,RAD23A
19	12954236	12954237	-		1	Nm-seq	GADD45GIP1
19	13135738	13135739	+		1	Nm-seq	NACC1
19	14572006	14572007	-		1	Nm-seq	NDUFB7,NDUFB7
19	15647073	15647074	+		1	Nm-seq	CYP4F3,CYP4F3,CYP4F3,CYP4F3,CYP4F3,CYP4F3,CYP4F3
19	16089070	16089071	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	16093535	16093536	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	16093590	16093591	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	16093592	16093593	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	16093594	16093595	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	16093596	16093597	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	16102379	16102380	+		1	Nm-seq	TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4,TPM4
19	17232245	17232246	-		1	Nm-seq	NR2F6
19	17306491	17306492	+		1	Nm-seq	MRPL34,MRPL34,MRPL34,MRPL34,MRPL34
19	17403786	17403787	-		1	Nm-seq	BST2,BST2
19	17580754	17580755	+		1	Nm-seq	COLGALT1,COLGALT1,COLGALT1,COLGALT1
19	17813267	17813268	+		1	Nm-seq	AluJo
19	17862125	17862126	+		1	Nm-seq	RPL18A,RPL18A,RPL18A,RPL18A,RPL18A,RPL18A,RPL18A
19	17862127	17862128	+		1	Nm-seq	RPL18A,RPL18A,RPL18A,RPL18A,RPL18A,RPL18A,RPL18A
19	17862128	17862129	+		1	Nm-seq	RPL18A,RPL18A,RPL18A,RPL18A,RPL18A,RPL18A,RPL18A
19	18155753	18155754	+		1	Nm-seq	AC007192.1,PIK3R2,PIK3R2
19	18175155	18175156	+		1	Nm-seq	IFI30,IFI30,IFI30,AC007192.1
19	18175157	18175158	+		1	Nm-seq	IFI30,AC007192.1,IFI30,IFI30
19	18316042	18316043	-		1	Nm-seq	LSM4,LSM4,LSM4,LSM4,LSM4,LSM4
19	18316043	18316044	-		1	Nm-seq	LSM4,LSM4,LSM4,LSM4,LSM4,LSM4
19	18904838	18904839	-		1	Nm-seq	COPE,COPE,COPE,COPE,COPE,COPE
19	19111558	19111559	+		1	Nm-seq	SLC25A42
19	19526218	19526219	+		1	Nm-seq	NDUFA13,NDUFA13,NDUFA13,AC011448.1,AC011448.1,NDUFA13,NDUFA13,NDUFA13,NDUFA13
19	19526219	19526220	+		1	Nm-seq	NDUFA13,NDUFA13,NDUFA13,AC011448.1,NDUFA13,NDUFA13,AC011448.1,NDUFA13,NDUFA13
19	22694871	22694872	-		5	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	SSU-rRNA_Hsa,AC024563.1
19	22694876	22694877	-		6	2OMe-seq,RiboMeth-seq,RibOxi-seq,na	AC024563.1,SSU-rRNA_Hsa
19	23999669	23999670	-		1	2OMe-seq	LSU-rRNA_Hsa
19	24001324	24001325	-		1	2OMe-seq	LSU-rRNA_Hsa
19	29012523	29012524	+		1	Nm-seq	LINC01532,LINC01532
19	32587351	32587352	+		1	Nm-seq	PDCD5,PDCD5,PDCD5,PDCD5,PDCD5,PDCD5,PDCD5
19	34400163	34400164	+		1	Nm-seq	GPI,GPI,GPI,GPI,GPI,GPI,AC092073.1,GPI,GPI,GPI
19	34400350	34400351	+		1	Nm-seq	GPI,AC092073.1,GPI,AC092073.1,GPI
19	34400658	34400659	+		1	Nm-seq	GPI,GPI,AC092073.1,AC092073.1,GPI
19	34400659	34400660	+		1	Nm-seq	GPI,AC092073.1,GPI,GPI,AC092073.1
19	34400660	34400661	+		1	Nm-seq	GPI,AC092073.1,GPI,GPI,AC092073.1
19	34458889	34458890	+		1	Nm-seq	UBA2,UBA2,UBA2,UBA2,UBA2
19	35336044	35336045	+		1	Nm-seq	CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22,CD22
19	35651263	35651264	+		1	Nm-seq	COX6B1,COX6B1,COX6B1,COX6B1,COX6B1,COX6B1
19	36140131	36140132	+		1	Nm-seq	CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1,CAPNS1
19	38570612	38570613	+		1	Nm-seq	RYR1,RYR1,RYR1
19	38714508	38714509	+		1	Nm-seq	ACTN4,ACTN4,ACTN4,ACTN4,ACTN4,ACTN4,ACTN4
19	38717103	38717104	+		1	Nm-seq	ACTN4,ACTN4,ACTN4,ACTN4,ACTN4,ACTN4,ACTN4
19	38729277	38729278	+		1	Nm-seq	ACTN4,ACTN4,ACTN4,ACTN4,ACTN4,ACTN4,ACTN4
19	38837405	38837406	-		1	Nm-seq	HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,AC008982.1,HNRNPL,AC008982.1,HNRNPL
19	38837409	38837410	-		1	Nm-seq	HNRNPL,HNRNPL,HNRNPL,AC008982.1,HNRNPL,HNRNPL,HNRNPL,HNRNPL,AC008982.1,HNRNPL,HNRNPL
19	38837410	38837411	-		1	Nm-seq	HNRNPL,AC008982.1,HNRNPL,AC008982.1,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL
19	38837412	38837413	-		1	Nm-seq	HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,AC008982.1,HNRNPL,AC008982.1
19	38838948	38838949	-		1	Nm-seq	HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,AC008982.1,AC008982.1,HNRNPL,HNRNPL,HNRNPL
19	38844096	38844097	-		1	Nm-seq	HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL
19	38845914	38845915	-		1	Nm-seq	HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL,HNRNPL
19	39435703	39435704	-		1	Nm-seq	RPS16,RPS16,RPS16,RPS16,RPS16,RPS16
19	39836601	39836602	-		1	Nm-seq	FBL,FBL,FBL,FBL,FBL,FBL,FBL
19	39839040	39839041	-		1	Nm-seq	FBL,FBL,FBL,FBL,FBL,FBL,FBL,FBL,FBL
19	41264534	41264535	+		1	Nm-seq	HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1
19	41274024	41274025	+		1	Nm-seq	HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1
19	41292279	41292280	+		1	Nm-seq	HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1,HNRNPUL1
19	41729185	41729186	+		1	Nm-seq	CEACAM5,AC243967.1,AC243967.1,CEACAM5,CEACAM5,MER65-int
19	41860834	41860835	+		1	Nm-seq	RPS19,RPS19,RPS19,RPS19,RPS19,RPS19,RPS19,RPS19
19	41860835	41860836	+		1	Nm-seq	RPS19,RPS19,RPS19,RPS19,RPS19,RPS19,RPS19,RPS19
19	45407841	45407842	-		1	Nm-seq	ERCC1,ERCC1
19	45687520	45687521	-		1	Nm-seq	SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2
19	45687526	45687527	-		1	Nm-seq	SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2
19	45687527	45687528	-		1	Nm-seq	SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2
19	45687671	45687672	-		1	Nm-seq	SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2,SNRPD2
19	48616806	48616807	-		1	Nm-seq	RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18
19	48616812	48616813	-		1	Nm-seq	RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18
19	48616814	48616815	-		1	Nm-seq	RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18,RPL18
19	48966602	48966603	+		1	Nm-seq	FTL
19	49108250	49108251	+		1	Nm-seq	(GGACCG)n,SNRNP70,SNRNP70,SNRNP70,SNRNP70,SNRNP70,SNRNP70
19	50379108	50379109	+		1	Nm-seq	NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2,NR1H2
19	51345311	51345312	-		1	Nm-seq	ETFB,ETFB,ETFB
19	51345313	51345314	-		1	Nm-seq	ETFB,ETFB,ETFB
19	52212957	52212958	+		1	Nm-seq	PPP2R1A,PPP2R1A,PPP2R1A,PPP2R1A,PPP2R1A
19	53386377	53386378	+		1	Nm-seq	ZNF525,ZNF525,ZNF525,AC125388.1
19	53442377	53442378	+		1	Nm-seq	TPM3P9,TPM3P9,AC022137.3,AC022137.3
19	54106899	54106900	+		1	Nm-seq	NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3,NDUFA3
19	54191564	54191565	+		1	Nm-seq	TSEN34,TSEN34,TSEN34,TSEN34,TSEN34,TSEN34,TSEN34
19	55386618	55386619	+		1	Nm-seq	RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28
19	55386619	55386620	+		1	Nm-seq	RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28,RPL28
19	55655122	55655123	+		1	Nm-seq	U2AF2,U2AF2,U2AF2,U2AF2
2	1634120	1634121	-		1	Nm-seq	PXDN,PXDN,PXDN,PXDN
2	9630177	9630178	-		1	Nm-seq	YWHAQ,YWHAQ,YWHAQ,YWHAQ
2	9630427	9630428	-		1	Nm-seq	YWHAQ,YWHAQ,YWHAQ
2	10123744	10123745	+		1	Nm-seq	RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2
2	10124727	10124728	+		1	Nm-seq	RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2
2	10129041	10129042	+		1	Nm-seq	RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2,RRM2
2	10443241	10443242	-		1	Nm-seq	ODC1,ODC1
2	10443807	10443808	-		1	Nm-seq	ODC1,ODC1
2	10789812	10789813	-		1	Nm-seq	PDIA6,PDIA6,PDIA6,PDIA6,PDIA6,PDIA6
2	20040962	20040963	-		1	Nm-seq	LAPTM4A
