chr	start	end	strand	label	gene_id	genomic_position	HCT116_model	n_reads	HEK293T_model	Arabidopsis_model
ENST00000360270	3747	3748	.	0	ENSG00000147065	65741735	0.08971343	37	0.31759778	0.0920582
ENST00000360270	3794	3795	.	0	ENSG00000147065	65741782	0.17906061	28	0.28534883	0.091949716
ENST00000258761	154	155	.	0	ENSG00000136261	16646285	0.27585024	20	0.5460708	0.015766824
ENST00000258761	192	193	.	0	ENSG00000136261	16665471	0.011352384	24	0.46270686	0.06684716
ENST00000258761	210	211	.	0	ENSG00000136261	16665489	0.09142889	26	0.22797546	0.38334933
ENST00000258761	242	243	.	0	ENSG00000136261	16674431	0.15745485	25	0.17394546	0.08803824
ENST00000258761	295	296	.	0	ENSG00000136261	16674484	0.09391838	24	0.13013758	0.028012168
ENST00000258761	322	323	.	0	ENSG00000136261	16674511	0.8558221	22	0.64953744	0.4997633
ENST00000258761	430	431	.	0	ENSG00000136261	16681331	0.13002609	24	0.2731367	0.0061932085
ENST00000258761	435	436	.	0	ENSG00000136261	16681336	0.063014016	26	0.20376888	0.046388734
ENST00000258761	444	445	.	0	ENSG00000136261	16681345	0.06937003	27	0.12085398	0.029411698
ENST00000258761	483	484	.	0	ENSG00000136261	16681384	0.024592554	27	0.08626107	0.010381269
ENST00000258761	493	494	.	0	ENSG00000136261	16681394	0.017257428	27	0.12412629	0.24846311
ENST00000258761	515	516	.	0	ENSG00000136261	16682791	0.027703691	27	0.20028296	0.04700482
ENST00000258761	609	610	.	0	ENSG00000136261	16685944	0.0037027597	22	0.07247168	0.0014148473
ENST00000258761	802	803	.	0	ENSG00000136261	16689893	0.02070272	23	0.06461121	0.007030034
ENST00000258761	818	819	.	0	ENSG00000136261	16694836	0.65000546	28	0.5225124	0.1476818
ENST00000258761	832	833	.	0	ENSG00000136261	16694850	0.05295489	25	0.42701083	0.28598717
ENST00000258761	836	837	.	0	ENSG00000136261	16694854	0.06723301	26	0.20637903	0.008549857
ENST00000258761	935	936	.	0	ENSG00000136261	16694953	0.7307369	28	0.5030454	0.288416
ENST00000258761	1035	1036	.	0	ENSG00000136261	16696963	0.067763664	28	0.10443864	0.079424605
ENST00000258761	1059	1060	.	0	ENSG00000136261	16696987	0.09098929	29	0.36933896	0.10954517
ENST00000258761	1087	1088	.	0	ENSG00000136261	16697015	0.0330994	26	0.27527612	0.000999713
ENST00000258761	1100	1101	.	0	ENSG00000136261	16697028	0.29809612	30	0.54623157	0.022965014
ENST00000258761	1351	1352	.	0	ENSG00000136261	16704625	0.2654975	28	0.12151305	0.2295564
ENST00000258761	1485	1486	.	0	ENSG00000136261	16706149	0.098298945	27	0.12383547	0.009656799
ENST00000258761	1502	1503	.	0	ENSG00000136261	16706166	0.048672855	27	0.2073588	0.158617
ENST00000258761	1628	1629	.	0	ENSG00000136261	16706292	0.91411287	22	0.88803947	0.90474874
ENST00000258761	1655	1656	.	0	ENSG00000136261	16706319	0.19340174	30	0.2636428	0.033209123
ENST00000258761	1709	1710	.	0	ENSG00000136261	16706373	0.30353576	28	0.2892796	0.13922364
ENST00000258761	1751	1752	.	0	ENSG00000136261	16706415	0.28427243	26	0.18870248	0.18661614
ENST00000258761	1821	1822	.	0	ENSG00000136261	16706485	0.012682473	27	0.17899933	0.12390713
ENST00000252602	212	213	.	0	ENSG00000130312	17305880	0.19108804	27	0.19507027	0.070699416
ENST00000252602	409	410	.	0	ENSG00000130312	17306285	0.14406292	76	0.3252348	0.111623645
ENST00000252602	526	527	.	0	ENSG00000130312	17306402	0.5448843	76	0.29257303	0.2682178
ENST00000252602	556	557	.	1	ENSG00000130312	17306432	0.8928509	69	0.79548365	0.7891618
ENST00000252602	607	608	.	1	ENSG00000130312	17306483	0.9969028	68	0.97938555	0.98489743
ENST00000252602	696	697	.	1	ENSG00000130312	17306572	0.23095241	82	0.18446878	0.06458323
ENST00000252602	709	710	.	1	ENSG00000130312	17306585	0.2561357	60	0.28924292	0.27073517
ENST00000252602	717	718	.	1	ENSG00000130312	17306593	0.4244582	74	0.5841141	0.46975628
ENST00000252602	729	730	.	0	ENSG00000130312	17306605	0.43206152	75	0.5446036	0.26605955
ENST00000252602	752	753	.	0	ENSG00000130312	17306628	0.68689066	63	0.7381946	0.7500744
ENST00000252602	879	880	.	0	ENSG00000130312	17306755	0.9542316	66	0.9818411	0.9970363
ENST00000007516	186	187	.	0	ENSG00000004779	23596170	0.17879948	172	0.33210617	0.1046929
ENST00000007516	204	205	.	0	ENSG00000004779	23596152	0.565215	245	0.49148998	0.3427295
ENST00000007516	307	308	.	0	ENSG00000004779	23587246	0.14163229	240	0.25681072	0.008025301
ENST00000007516	329	330	.	0	ENSG00000004779	23587224	0.17423376	233	0.43134084	0.31110287
ENST00000007516	337	338	.	0	ENSG00000004779	23587216	0.025270034	227	0.30437595	0.12321378
ENST00000007516	346	347	.	0	ENSG00000004779	23587207	0.046560656	232	0.06366239	0.022988772
ENST00000007516	385	386	.	0	ENSG00000004779	23585395	0.06280376	234	0.21334295	0.063194394
ENST00000007516	397	398	.	0	ENSG00000004779	23585383	0.028951382	235	0.12870517	0.0008362174
ENST00000007516	406	407	.	0	ENSG00000004779	23585374	0.11433587	229	0.22646895	0.014050615
ENST00000007516	545	546	.	0	ENSG00000004779	23581173	0.053668164	190	0.09426904	0.013089394
ENST00000007516	569	570	.	0	ENSG00000004779	23581149	0.22448051	259	0.28901285	0.017215217
ENST00000007516	604	605	.	0	ENSG00000004779	23581114	0.23477802	238	0.39641124	0.1071082
ENST00000007516	626	627	.	0	ENSG00000004779	23581092	0.13428065	246	0.20627801	0.07662511
ENST00000007516	632	633	.	0	ENSG00000004779	23581086	0.14151707	222	0.2572829	0.018865336
ENST00000007516	650	651	.	0	ENSG00000004779	23581068	0.5183053	212	0.610198	0.24586721
ENST00000265192	257	258	.	0	ENSG00000120727	139363867	0.21860954	41	0.28972223	0.07013579
ENST00000265192	309	310	.	0	ENSG00000120727	139363919	0.013712859	36	0.119097725	0.002140093
ENST00000265192	421	422	.	0	ENSG00000120727	139364672	0.012669945	42	0.26384693	0.30565268
ENST00000265192	428	429	.	0	ENSG00000120727	139364679	0.8679732	26	0.7052619	0.8503849
ENST00000265192	440	441	.	0	ENSG00000120727	139364691	0.2090024	39	0.2580343	0.044875346
ENST00000265192	452	453	.	0	ENSG00000120727	139364703	0.14020658	40	0.10889461	0.0067672012
ENST00000265192	623	624	.	0	ENSG00000120727	139368863	0.20227282	43	0.4718482	0.3950944
ENST00000265192	713	714	.	1	ENSG00000120727	139368953	0.38011286	31	0.535009	0.49626756
ENST00000265192	739	740	.	0	ENSG00000120727	139368979	0.061527204	32	0.1388888	0.025568437
ENST00000265192	782	783	.	0	ENSG00000120727	139369022	0.113636	32	0.313191	0.112661645
ENST00000265192	815	816	.	0	ENSG00000120727	139369055	0.5411779	26	0.6185006	0.56397974
ENST00000265192	834	835	.	0	ENSG00000120727	139369074	0.13129835	25	0.25438577	0.057946324
ENST00000265192	840	841	.	0	ENSG00000120727	139369080	0.04691068	30	0.10565201	0.21437101
ENST00000265192	893	894	.	0	ENSG00000120727	139369133	0.044538714	29	0.24566078	0.031965338
ENST00000265192	947	948	.	0	ENSG00000120727	139369187	0.12618521	28	0.26103058	0.079199396
ENST00000265192	1163	1164	.	0	ENSG00000120727	139369403	0.2586595	31	0.22904149	0.043708373
ENST00000265192	1210	1211	.	0	ENSG00000120727	139369450	0.0084548	30	0.10079956	0.021668982
ENST00000265192	1217	1218	.	0	ENSG00000120727	139369457	0.11080281	26	0.09556027	0.26941934
ENST00000265192	1244	1245	.	0	ENSG00000120727	139369484	0.21312118	26	0.52800095	0.115830384
ENST00000265192	1258	1259	.	0	ENSG00000120727	139369498	0.008581698	31	0.1316043	0.017385209
ENST00000265192	1293	1294	.	0	ENSG00000120727	139369533	0.041804515	28	0.07575568	0.16191117
ENST00000265192	1324	1325	.	0	ENSG00000120727	139369564	0.0007358551	30	0.07627884	0.044869326
ENST00000265192	1335	1336	.	0	ENSG00000120727	139369575	0.29858333	24	0.5776502	0.19604102
ENST00000265192	1353	1354	.	0	ENSG00000120727	139369593	0.12241556	29	0.5038239	0.23379664
ENST00000262375	122	123	.	0	ENSG00000103423	4425927	0.52690095	22	0.26076546	0.39109808
ENST00000262375	233	234	.	0	ENSG00000103423	4426038	0.056768917	25	0.07511896	0.13263594
ENST00000262375	260	261	.	0	ENSG00000103423	4426065	0.04674988	24	0.30018568	0.07103161
ENST00000262375	268	269	.	0	ENSG00000103423	4426073	0.14464264	24	0.18368238	0.06011976
ENST00000262375	290	291	.	0	ENSG00000103423	4434386	0.021793295	27	0.21576591	0.0011521816
ENST00000262375	295	296	.	0	ENSG00000103423	4434391	0.11994187	24	0.20140834	0.3710564
ENST00000262375	444	445	.	0	ENSG00000103423	4437424	0.13971426	23	0.2671012	0.027557801
ENST00000262375	618	619	.	0	ENSG00000103423	4441487	0.41804212	26	0.22361608	0.6385129
ENST00000262375	683	684	.	0	ENSG00000103423	4441552	0.06625748	23	0.124793485	0.0094626425
ENST00000262375	722	723	.	0	ENSG00000103423	4442283	0.028832113	27	0.2565178	0.22088747
ENST00000262375	768	769	.	0	ENSG00000103423	4442329	0.14760403	26	0.3929345	0.019592488
ENST00000262375	777	778	.	0	ENSG00000103423	4442338	0.20665483	26	0.4192955	0.02205789
ENST00000262375	863	864	.	0	ENSG00000103423	4443020	0.019598449	26	0.104922846	0.04717741
ENST00000262375	964	965	.	0	ENSG00000103423	4443121	0.56173855	23	0.4319582	0.42745143
ENST00000262375	1025	1026	.	0	ENSG00000103423	4444681	0.032557856	28	0.11134827	0.009165513
ENST00000262375	1110	1111	.	0	ENSG00000103423	4446923	0.07353835	24	0.21573572	0.049103044
ENST00000262375	1214	1215	.	0	ENSG00000103423	4448745	0.65369636	30	0.376017	0.23480387
ENST00000262375	1220	1221	.	0	ENSG00000103423	4448751	0.18205066	27	0.2954772	0.035743095
ENST00000262375	1224	1225	.	0	ENSG00000103423	4448755	0.13557652	24	0.36824834	0.004971576
ENST00000262375	1266	1267	.	0	ENSG00000103423	4448797	0.00492028	35	0.1297671	0.0037377
ENST00000262375	1284	1285	.	0	ENSG00000103423	4448815	0.10992344	34	0.15210405	0.058981717
ENST00000262375	1370	1371	.	0	ENSG00000103423	4450452	0.26710773	22	0.25398517	0.027538503
ENST00000262375	1551	1552	.	0	ENSG00000103423	4455564	0.055315174	35	0.24106005	0.2584272
ENST00000262375	1615	1616	.	0	ENSG00000103423	4455628	0.5085371	37	0.61374676	0.19429198
ENST00000262375	1679	1680	.	1	ENSG00000103423	4455692	0.73260325	26	0.69713295	0.569723
ENST00000262375	1712	1713	.	1	ENSG00000103423	4455725	0.92155373	20	0.9862011	0.9729002
ENST00000262375	1809	1810	.	0	ENSG00000103423	4455822	0.52916706	36	0.75174206	0.96070755
ENST00000262375	1826	1827	.	0	ENSG00000103423	4455839	0.81438065	37	0.74465615	0.7905488
ENST00000262375	1941	1942	.	0	ENSG00000103423	4455954	0.019313991	40	0.12355969	0.066053055
ENST00000262375	1974	1975	.	0	ENSG00000103423	4455987	0.1431891	41	0.25363225	0.030742621
ENST00000262375	2163	2164	.	0	ENSG00000103423	4456176	0.09172871	40	0.043003894	0.13688383
ENST00000262375	2238	2239	.	0	ENSG00000103423	4456251	0.13754693	38	0.3345666	0.09680283
ENST00000262375	2326	2327	.	0	ENSG00000103423	4456339	0.09238583	40	0.21162395	0.08616773
ENST00000262375	2344	2345	.	0	ENSG00000103423	4456357	0.80836046	40	0.7700785	0.08992753
ENST00000262375	2401	2402	.	0	ENSG00000103423	4456414	0.10028125	36	0.29410422	0.23461452
ENST00000262375	2531	2532	.	0	ENSG00000103423	4456544	0.10729239	47	0.19797647	0.05046556
ENST00000262375	2605	2606	.	0	ENSG00000103423	4456618	0.06531217	37	0.23684664	0.07292887
ENST00000262375	2620	2621	.	1	ENSG00000103423	4456633	0.1690627	38	0.2846248	0.0032560348
ENST00000225298	304	305	.	0	ENSG00000011260	51260832	0.03189204	20	0.30529848	0.001625812
ENST00000225298	308	309	.	0	ENSG00000011260	51260836	0.005038333	20	0.10084907	0.0009059429
ENST00000225298	407	408	.	0	ENSG00000011260	51263282	0.29977745	22	0.49256152	0.08973175
ENST00000225298	415	416	.	0	ENSG00000011260	51263290	0.11738534	22	0.3613824	0.008605349
ENST00000225298	424	425	.	0	ENSG00000011260	51263299	0.33974457	23	0.38817662	0.017102337
ENST00000225298	517	518	.	0	ENSG00000011260	51266187	0.028547693	22	0.27908152	0.017511655
ENST00000225298	526	527	.	0	ENSG00000011260	51266196	0.06323029	21	0.38121206	0.016967416
ENST00000225298	583	584	.	0	ENSG00000011260	51266253	0.05976112	22	0.12779316	0.007184005
ENST00000225298	599	600	.	0	ENSG00000011260	51266269	0.3940804	20	0.60021293	0.4323905
ENST00000225298	651	652	.	0	ENSG00000011260	51268877	0.37359944	20	0.5058906	0.40745258
ENST00000225298	666	667	.	0	ENSG00000011260	51268892	0.1164539	24	0.18789926	0.20066957
ENST00000225298	717	718	.	0	ENSG00000011260	51273400	0.4591834	22	0.5142784	0.61152214
ENST00000225298	775	776	.	0	ENSG00000011260	51275873	0.47713184	25	0.41449064	0.20150438
ENST00000225298	906	907	.	0	ENSG00000011260	51277142	0.0015458346	24	0.103206	0.013114822
ENST00000225298	1027	1028	.	0	ENSG00000011260	51277263	0.021143854	21	0.2144629	0.18412177
ENST00000225298	1170	1171	.	0	ENSG00000011260	51280389	0.3059821	25	0.39104554	0.63194335
ENST00000225298	1178	1179	.	0	ENSG00000011260	51280397	0.5958703	26	0.5562631	0.3579741
ENST00000225298	1291	1292	.	0	ENSG00000011260	51285275	0.674507	25	0.8473527	0.4762827
ENST00000225298	1309	1310	.	0	ENSG00000011260	51285293	0.0128036495	26	0.12625435	0.014603401
ENST00000225298	1367	1368	.	0	ENSG00000011260	51285351	0.45535368	22	0.73930585	0.5713628
ENST00000225298	1437	1438	.	0	ENSG00000011260	51288081	0.018679548	21	0.18515457	0.23260768
ENST00000225298	1441	1442	.	0	ENSG00000011260	51288085	0.24042363	20	0.47597355	0.5906882
ENST00000225298	1468	1469	.	0	ENSG00000011260	51288112	0.2756374	24	0.58300674	0.026429415
ENST00000225298	1494	1495	.	0	ENSG00000011260	51288138	0.27089596	21	0.14927801	0.21813074
ENST00000225298	1591	1592	.	0	ENSG00000011260	51293934	0.2728851	25	0.5078835	0.43080512
ENST00000225298	1732	1733	.	0	ENSG00000011260	51296994	0.11507944	23	0.43017372	0.11260054
ENST00000225298	1790	1791	.	0	ENSG00000011260	51297830	0.34158027	21	0.2827275	0.10358127
ENST00000225298	1869	1870	.	0	ENSG00000011260	51297909	0.030395508	23	0.10293762	0.021926463
ENST00000356183	6326	6327	.	0	ENSG00000077235	27461369	0.24143402	20	0.41395187	0.40775234
ENST00000356183	6492	6493	.	0	ENSG00000077235	27461203	0.18219963	20	0.23222017	0.00937506
ENST00000356183	6836	6837	.	0	ENSG00000077235	27460859	0.9597804	21	0.9285604	0.8528988
ENST00000356183	6841	6842	.	0	ENSG00000077235	27460854	0.058906723	21	0.1300134	0.0020705224
ENST00000591247	420	421	.	0	ENSG00000161654	44066490	0.07686025	29	0.17972581	0.036357522
ENST00000591247	483	484	.	0	ENSG00000161654	44063898	0.021965433	27	0.1335287	0.023648381
ENST00000591247	498	499	.	0	ENSG00000161654	44063883	0.17633078	29	0.5065422	0.13820797
ENST00000591247	534	535	.	0	ENSG00000161654	44063847	0.17603615	28	0.10595938	0.06115357
ENST00000591247	539	540	.	0	ENSG00000161654	44063842	0.22328678	25	0.42976838	0.04702431
ENST00000591247	545	546	.	0	ENSG00000161654	44063836	0.014249909	28	0.120397046	0.026871264
ENST00000591247	599	600	.	0	ENSG00000161654	44040238	0.1440236	23	0.46948195	0.025676573
ENST00000591247	677	678	.	0	ENSG00000161654	44040160	0.07451685	29	0.106340624	0.009214496
ENST00000591247	689	690	.	0	ENSG00000161654	44040148	0.05803082	26	0.13490292	0.013268972
ENST00000591247	699	700	.	0	ENSG00000161654	44037530	0.11675789	31	0.43108505	0.0004808426
ENST00000591247	720	721	.	0	ENSG00000161654	44037509	0.25587466	31	0.14104913	0.2510407
ENST00000591247	771	772	.	0	ENSG00000161654	44037458	0.14603443	29	0.42929992	0.13318841
ENST00000591247	826	827	.	0	ENSG00000161654	44036292	0.03559785	33	0.16511948	0.05762397
ENST00000591247	928	929	.	1	ENSG00000161654	44036190	0.84033996	29	0.5365262	0.5639675
ENST00000591247	1023	1024	.	0	ENSG00000161654	44036095	0.0012724757	31	0.10439428	0.006524503
ENST00000591247	1051	1052	.	0	ENSG00000161654	44036067	0.6108948	28	0.7013844	0.7881959
ENST00000591247	1057	1058	.	0	ENSG00000161654	44036061	0.40646106	28	0.56893253	0.22914967
ENST00000591247	1061	1062	.	0	ENSG00000161654	44036057	0.013032138	35	0.11924827	0.20012262
ENST00000591247	1066	1067	.	0	ENSG00000161654	44036052	0.09446218	33	0.33791846	0.04509101
ENST00000591247	1083	1084	.	0	ENSG00000161654	44036035	0.045437895	25	0.32420948	0.015689861
ENST00000591247	1118	1119	.	0	ENSG00000161654	44036000	0.49185577	31	0.46047053	0.65423477
ENST00000591247	1122	1123	.	0	ENSG00000161654	44035996	0.005165136	30	0.12974438	0.001804173
ENST00000591247	1126	1127	.	0	ENSG00000161654	44035992	0.4026905	28	0.49081317	0.4762779
ENST00000591247	1166	1167	.	0	ENSG00000161654	44035952	0.43411905	23	0.5392048	0.2815761
ENST00000591247	1226	1227	.	0	ENSG00000161654	44035892	0.3598923	23	0.56461155	0.2689076
ENST00000591247	1302	1303	.	0	ENSG00000161654	44035816	0.029347729	29	0.25330228	0.14458464
ENST00000591247	1334	1335	.	0	ENSG00000161654	44035784	0.0008379817	30	0.11077295	0.013995898
ENST00000591247	1342	1343	.	0	ENSG00000161654	44035776	0.37382576	30	0.40052098	0.0073669553
ENST00000591247	1362	1363	.	0	ENSG00000161654	44035756	0.12343456	25	0.13310882	0.06689855
ENST00000591247	1478	1479	.	0	ENSG00000161654	44035640	0.019397307	28	0.12873745	0.0014655113
ENST00000591247	1639	1640	.	0	ENSG00000161654	44035479	0.045706403	27	0.25818625	0.025075173
ENST00000591247	1644	1645	.	0	ENSG00000161654	44035474	0.04866693	23	0.143666	0.046944857
ENST00000591247	1671	1672	.	0	ENSG00000161654	44035447	0.41985947	27	0.67068255	0.021726321
ENST00000591247	1737	1738	.	0	ENSG00000161654	44035381	0.35842648	27	0.39976734	0.010717976
ENST00000591247	1770	1771	.	0	ENSG00000161654	44035348	0.034873344	25	0.10378629	0.19231832
ENST00000591247	1816	1817	.	0	ENSG00000161654	44035302	0.048259534	28	0.34892267	0.22932501
ENST00000591247	1883	1884	.	0	ENSG00000161654	44035235	0.26491672	26	0.50250065	0.02796259
ENST00000591247	1941	1942	.	0	ENSG00000161654	44035177	0.08723952	22	0.045767356	0.076432906
ENST00000591247	1962	1963	.	0	ENSG00000161654	44035156	0.38598537	24	0.15720731	0.3850277
ENST00000591247	2005	2006	.	0	ENSG00000161654	44035113	0.02707975	29	0.16441995	0.050011277
ENST00000591247	2014	2015	.	0	ENSG00000161654	44035104	0.11968502	27	0.11453749	0.11139499
ENST00000591247	2092	2093	.	0	ENSG00000161654	44035026	0.05260565	23	0.26223487	0.10067685
ENST00000591247	2125	2126	.	0	ENSG00000161654	44034993	0.0037905336	29	0.16841035	0.04505702
ENST00000591247	2144	2145	.	0	ENSG00000161654	44034974	0.7268042	29	0.5446037	0.5012522
ENST00000591247	2171	2172	.	0	ENSG00000161654	44034947	0.028082538	26	0.23806298	0.10670845
ENST00000591247	2175	2176	.	0	ENSG00000161654	44034943	0.0096342685	29	0.06756041	0.01265086
ENST00000591247	2293	2294	.	0	ENSG00000161654	44034825	0.10988649	26	0.39436424	0.0128676295
ENST00000591247	2327	2328	.	0	ENSG00000161654	44034791	0.03426864	32	0.1096281	0.077512465
ENST00000591247	2454	2455	.	0	ENSG00000161654	44034664	0.004596591	23	0.12408741	0.08156246
ENST00000360472	621	622	.	0	ENSG00000162734	160213527	0.040254556	20	0.13473265	0.02311821
ENST00000360472	686	687	.	0	ENSG00000162734	160213592	0.0028967857	21	0.088759996	0.0015748262
ENST00000360472	697	698	.	0	ENSG00000162734	160213603	0.019557107	22	0.08709619	0.00025043488
ENST00000360472	935	936	.	0	ENSG00000162734	160213841	0.25053644	23	0.31694636	0.12836133
ENST00000360472	963	964	.	0	ENSG00000162734	160213869	0.011703896	24	0.23243542	0.11514328
ENST00000360472	1031	1032	.	0	ENSG00000162734	160213937	0.03664174	25	0.26297933	0.010006631
ENST00000360472	1098	1099	.	0	ENSG00000162734	160214004	0.66884995	26	0.5531037	0.019072603
ENST00000360472	1190	1191	.	0	ENSG00000162734	160214096	0.061874937	23	0.19344595	0.017257905
ENST00000360472	1243	1244	.	0	ENSG00000162734	160214149	0.23164555	28	0.37576944	0.23029193
ENST00000360472	1255	1256	.	0	ENSG00000162734	160214161	0.719309	26	0.532814	0.06753236
ENST00000360472	1334	1335	.	0	ENSG00000162734	160214240	0.40696445	25	0.44003972	0.23722896
ENST00000360472	1349	1350	.	0	ENSG00000162734	160214255	0.0074784397	26	0.07844541	0.14871606
ENST00000360472	1372	1373	.	0	ENSG00000162734	160214278	0.20451812	28	0.16475762	0.22315173
ENST00000360472	1386	1387	.	0	ENSG00000162734	160214292	0.03395654	26	0.2068677	0.049696602
ENST00000360472	1398	1399	.	0	ENSG00000162734	160214304	0.09981332	25	0.19747613	0.006823504
ENST00000360472	1464	1465	.	0	ENSG00000162734	160214370	0.36607555	24	0.58696014	0.53496605
ENST00000360472	1488	1489	.	0	ENSG00000162734	160214394	0.07013737	28	0.20353572	0.08903575
ENST00000360472	1541	1542	.	0	ENSG00000162734	160214447	0.5035613	25	0.4634181	0.03134954
ENST00000360472	1554	1555	.	0	ENSG00000162734	160214460	0.039456617	20	0.14502874	0.0129535915
ENST00000360472	1594	1595	.	0	ENSG00000162734	160214500	0.2541986	29	0.6514895	0.051955868
