chr	start	end	strand	label	Loci	Coverage_B	C_count_B	T_count_B	MethyRate_B	C+T/cov_B	Coverage_C	C_count_C	T_count_C	MethyRate_C	C+T/cov_C	Coverage_E	C_count_E	T_count_E	MethyRate_E	C+T/cov_E	Raw_Coverage_B	Raw_C_count_B	Raw_T_count_B	Raw_MethyRate_B	Raw_C+T/cov_B	SignalRatio_B	Raw_Coverage_C	Raw_C_count_C	Raw_T_count_C	Raw_MethyRate_C	Raw_C+T/cov_C	SignalRatio_C	Raw_Coverage_E	Raw_C_count_E	Raw_T_count_E	Raw_MethyRate_E	Raw_C+T/cov_E	SignalRatio_E	Loci.1	GeneSymbol	Transcript ID	Region	TranscriptType
12	56002638	56002639	+		chr12:56002639:C:+	79	20	58	0.256410256410256	0.987341772151899	81	21	60	0.259259259259259	1.0	72	16	56	0.222222222222222	1.0	79	20	58	0.256410256410256	0.987341772151899	1.0	81	21	60	0.259259259259259	1.0	1.0	72	16	56	0.222222222222222	1.0	1.0	chr12:56002639:C:+	SUOX	ENST00000394109.7	cds	protein_coding
12	56043432	56043433	+		chr12:56043433:C:+	362	50	312	0.138121546961326	1.0	456	52	404	0.114035087719298	1.0	371	50	321	0.134770889487871	1.0	362	50	312	0.138121546961326	1.0	1.0	456	52	404	0.114035087719298	1.0	1.0	371	50	321	0.134770889487871	1.0	1.0	chr12:56043433:C:+	RPS26	ENST00000356464.10	cds	protein_coding
12	56272746	56272747	-		chr12:56272747:C:-	496	181	315	0.36491935483871	1.0	441	173	268	0.392290249433107	1.0	328	129	199	0.393292682926829	1.0	496	181	315	0.36491935483871	1.0	1.0	441	173	268	0.392290249433107	1.0	1.0	328	129	199	0.393292682926829	1.0	1.0	chr12:56272747:C:-	CS	ENST00000548567.5	3utr	protein_coding
12	56645911	56645912	-		chr12:56645912:C:-	6141	760	5381	0.123758345546328	1.0	6999	728	6271	0.104014859265609	1.0	7116	830	6284	0.116671352263143	0.999718943226532	6141	760	5381	0.123758345546328	1.0	1.0	7001	728	6273	0.103985144979289	1.0	0.999714	7116	830	6284	0.116671352263143	0.999718943226532	1.0	chr12:56645912:C:-	ATP5B	ENST00000262030.7	cds	protein_coding
12	57233580	57233581	+		chr12:57233581:C:+	1472	218	1254	0.148097826086957	1.0	1726	264	1462	0.152954808806489	1.0	1633	239	1394	0.146356399265156	1.0	1472	218	1254	0.148097826086957	1.0	1.0	1726	264	1462	0.152954808806489	1.0	1.0	1634	239	1395	0.146266829865361	1.0	0.999388	chr12:57233581:C:+	SHMT2	ENST00000328923.7	cds	protein_coding
12	57630479	57630480	-		chr12:57630480:C:-	103	11	92	0.106796116504854	1.0	104	13	91	0.125	1.0	90	14	76	0.155555555555556	1.0	103	11	92	0.106796116504854	1.0	1.0	104	13	91	0.125	1.0	1.0	90	14	76	0.155555555555556	1.0	1.0	chr12:57630480:C:-	B4GALNT1	ENST00000341156.8	cds	protein_coding
12	62021753	62021754	-		chr12:62021754:C:-	211	46	165	0.218009478672986	1.0	206	38	168	0.184466019417476	1.0	147	34	113	0.231292517006803	1.0	211	46	165	0.218009478672986	1.0	1.0	206	38	168	0.184466019417476	1.0	1.0	147	34	113	0.231292517006803	1.0	1.0	chr12:62021754:C:-	FAM19A2	ENST00000416284.7	intronic	protein_coding
12	6538325	6538326	+		chr12:6538326:C:+	102	13	89	0.127450980392157	1.0	122	17	105	0.139344262295082	1.0	151	13	138	0.0860927152317881	1.0	102	13	89	0.127450980392157	1.0	1.0	122	17	105	0.139344262295082	1.0	1.0	151	13	138	0.0860927152317881	1.0	1.0	chr12:6538326:C:+	GAPDH	ENST00000229239.9	3utr	protein_coding
12	6607352	6607353	-		chr12:6607353:C:-	156	27	129	0.173076923076923	1.0	148	11	137	0.0743243243243243	1.0	138	11	127	0.0797101449275362	1.0	156	27	129	0.173076923076923	1.0	1.0	148	11	137	0.0743243243243243	1.0	1.0	138	11	127	0.0797101449275362	1.0	1.0	chr12:6607353:C:-	CHD4	ENST00000645022.1	5utr	protein_coding
12	6724689	6724690	+		chr12:6724690:C:+	1264	147	1117	0.11629746835443	1.0	1212	163	1049	0.134488448844884	1.0	1157	163	994	0.140881590319793	1.0	1264	147	1117	0.11629746835443	1.0	1.0	1212	163	1049	0.134488448844884	1.0	1.0	1157	163	994	0.140881590319793	1.0	1.0	chr12:6724690:C:+	COPS7A	ENST00000543155.5	cds	protein_coding
12	75496115	75496116	-		chr12:75496116:C:-	113	32	81	0.283185840707965	1.0	147	39	108	0.26530612244898	1.0	109	21	88	0.192660550458716	1.0	118	36	82	0.305084745762712	1.0	0.957627	153	43	110	0.281045751633987	1.0	0.960784	111	23	88	0.207207207207207	1.0	0.981982	chr12:75496116:C:-	KRR1	ENST00000229214.8	3utr	protein_coding
12	75496121	75496122	-		chr12:75496122:C:-	111	31	80	0.279279279279279	1.0	142	44	98	0.309859154929577	1.0	122	27	95	0.221311475409836	1.0	115	35	80	0.304347826086957	1.0	0.965217	148	48	100	0.324324324324324	1.0	0.959459	124	29	95	0.233870967741935	1.0	0.983871	chr12:75496122:C:-	KRR1	ENST00000229214.8	3utr	protein_coding
12	76559475	76559476	-		chr12:76559476:C:-	786	528	258	0.67175572519084	1.0	955	634	321	0.663874345549738	1.0	887	577	309	0.651241534988713	0.998872604284104	787	529	258	0.672172808132147	1.0	0.998729	955	634	321	0.663874345549738	1.0	1.0	887	577	309	0.651241534988713	0.998872604284104	1.0	chr12:76559476:C:-	OSBPL8	ENST00000261183.7	5utr	protein_coding
12	89708766	89708767	-		chr12:89708767:C:-	125	33	92	0.264	1.0	135	32	103	0.237037037037037	1.0	133	21	112	0.157894736842105	1.0	125	33	92	0.264	1.0	1.0	135	32	103	0.237037037037037	1.0	1.0	133	21	112	0.157894736842105	1.0	1.0	chr12:89708767:C:-	ATP2B1	ENST00000428670.7	5utr	protein_coding
13	100539996	100539997	-		chr13:100539997:C:-	63	11	52	0.174603174603175	1.0	94	13	80	0.139784946236559	0.98936170212766	53	6	47	0.113207547169811	1.0	63	11	52	0.174603174603175	1.0	1.0	94	13	80	0.139784946236559	0.98936170212766	1.0	53	6	47	0.113207547169811	1.0	1.0	chr13:100539997:C:-	GGACT	ENST00000376250.6	intronic	protein_coding
13	110174660	110174661	-		chr13:110174661:C:-	148	73	75	0.493243243243243	1.0	98	40	58	0.408163265306122	1.0	135	71	64	0.525925925925926	1.0	148	73	75	0.493243243243243	1.0	1.0	98	40	58	0.408163265306122	1.0	1.0	135	71	64	0.525925925925926	1.0	1.0	chr13:110174661:C:-	COL4A1	ENST00000375820.8	cds	protein_coding
13	110508152	110508153	+		chr13:110508153:C:+	89	13	76	0.146067415730337	1.0	51	9	42	0.176470588235294	1.0	70	17	53	0.242857142857143	1.0	89	13	76	0.146067415730337	1.0	1.0	51	9	42	0.176470588235294	1.0	1.0	70	17	53	0.242857142857143	1.0	1.0	chr13:110508153:C:+	COL4A2	ENST00000360467.5	cds	protein_coding
13	110914889	110914890	-		chr13:110914890:C:-	66	14	52	0.212121212121212	1.0	72	19	53	0.263888888888889	1.0	59	23	36	0.389830508474576	1.0	66	14	52	0.212121212121212	1.0	1.0	72	19	53	0.263888888888889	1.0	1.0	59	23	36	0.389830508474576	1.0	1.0	chr13:110914890:C:-	ANKRD10	ENST00000267339.6	cds	protein_coding
13	113085325	113085326	+		chr13:113085326:C:+	119	14	105	0.117647058823529	1.0	143	17	126	0.118881118881119	1.0	115	8	107	0.0695652173913043	1.0	119	14	105	0.117647058823529	1.0	1.0	143	17	126	0.118881118881119	1.0	1.0	115	8	107	0.0695652173913043	1.0	1.0	chr13:113085326:C:+	MCF2L	ENST00000397030.5	intronic	protein_coding
13	48081646	48081647	-		chr13:48081647:C:-	417	71	346	0.170263788968825	1.0	420	72	348	0.171428571428571	1.0	295	53	242	0.179661016949153	1.0	417	71	346	0.170263788968825	1.0	1.0	420	72	348	0.171428571428571	1.0	1.0	295	53	242	0.179661016949153	1.0	1.0	chr13:48081647:C:-	MED4	ENST00000258648.6	cds	protein_coding
13	51452637	51452638	-		chr13:51452638:C:-	71	7	64	0.0985915492957746	1.0	69	10	59	0.144927536231884	1.0	65	9	56	0.138461538461538	1.0	71	7	64	0.0985915492957746	1.0	1.0	69	10	59	0.144927536231884	1.0	1.0	65	9	56	0.138461538461538	1.0	1.0	chr13:51452638:C:-	INTS6	ENST00000442263.4	5utr	protein_coding
13	52630027	52630028	+		chr13:52630028:C:+	85	13	72	0.152941176470588	1.0	84	8	76	0.0952380952380952	1.0	81	13	68	0.160493827160494	1.0	85	13	72	0.152941176470588	1.0	1.0	85	9	76	0.105882352941176	1.0	0.988235	81	13	68	0.160493827160494	1.0	1.0	chr13:52630028:C:+	RP11-78J21.7	ENST00000398039.2	ncRNA_intronic	processed_transcript
13	75856597	75856598	+		chr13:75856598:C:+	117	16	101	0.136752136752137	1.0	145	12	133	0.0827586206896552	1.0	98	11	87	0.112244897959184	1.0	117	16	101	0.136752136752137	1.0	1.0	145	12	133	0.0827586206896552	1.0	1.0	98	11	87	0.112244897959184	1.0	1.0	chr13:75856598:C:+	LMO7	ENST00000357063.7	cds	protein_coding
13	98022383	98022384	+		chr13:98022384:C:+	511	113	398	0.221135029354207	1.0	542	128	413	0.236598890942699	0.998154981549816	508	126	382	0.248031496062992	1.0	511	113	398	0.221135029354207	1.0	1.0	542	128	413	0.236598890942699	0.998154981549816	1.0	509	127	382	0.24950884086444	1.0	0.998035	chr13:98022384:C:+	IPO5	ENST00000261574.9	3utr	protein_coding
13	98395325	98395326	+		chr13:98395326:C:+	133	37	96	0.278195488721804	1.0	80	12	68	0.15	1.0	71	23	48	0.323943661971831	1.0	133	37	96	0.278195488721804	1.0	1.0	80	12	68	0.15	1.0	1.0	71	23	48	0.323943661971831	1.0	1.0	chr13:98395326:C:+	FARP1	ENST00000596580.2	cds	protein_coding
14	100281407	100281408	+		chr14:100281408:C:+	366	36	330	0.0983606557377049	1.0	313	36	277	0.115015974440895	1.0	276	30	246	0.108695652173913	1.0	366	36	330	0.0983606557377049	1.0	1.0	313	36	277	0.115015974440895	1.0	1.0	276	30	246	0.108695652173913	1.0	1.0	chr14:100281408:C:+	YY1	ENST00000262238.8	3utr	protein_coding
14	102348512	102348513	-		chr14:102348513:C:-	1502	792	710	0.527296937416778	1.0	1945	1084	861	0.5573264781491	1.0	1542	901	641	0.584306095979248	1.0	1502	792	710	0.527296937416778	1.0	1.0	1947	1086	861	0.557781201848998	1.0	0.998973	1542	901	641	0.584306095979248	1.0	1.0	chr14:102348513:C:-	CINP	ENST00000216756.10	3utr	protein_coding
14	102507559	102507560	-		chr14:102507560:C:-	647	89	558	0.137557959814529	1.0	586	71	515	0.121160409556314	1.0	427	51	376	0.11943793911007	1.0	647	89	558	0.137557959814529	1.0	1.0	586	71	515	0.121160409556314	1.0	1.0	427	51	376	0.11943793911007	1.0	1.0	chr14:102507560:C:-	ANKRD9	ENST00000286918.8	cds	protein_coding
14	103697900	103697901	-		chr14:103697901:C:-	140	14	126	0.1	1.0	174	21	153	0.120689655172414	1.0	141	15	126	0.106382978723404	1.0	140	14	126	0.1	1.0	1.0	174	21	153	0.120689655172414	1.0	1.0	141	15	126	0.106382978723404	1.0	1.0	chr14:103697901:C:-	XRCC3	ENST00000553264.5	3utr	protein_coding
14	104172155	104172156	+		chr14:104172156:C:+	67	15	52	0.223880597014925	1.0	67	9	58	0.134328358208955	1.0	61	11	50	0.180327868852459	1.0	67	15	52	0.223880597014925	1.0	1.0	67	9	58	0.134328358208955	1.0	1.0	61	11	50	0.180327868852459	1.0	1.0	chr14:104172156:C:+	KIF26A	ENST00000315264.7	intronic	protein_coding
14	104176785	104176786	+		chr14:104176786:C:+	194	28	166	0.144329896907216	1.0	169	14	155	0.0828402366863905	1.0	117	17	100	0.145299145299145	1.0	194	28	166	0.144329896907216	1.0	1.0	169	14	155	0.0828402366863905	1.0	1.0	117	17	100	0.145299145299145	1.0	1.0	chr14:104176786:C:+	KIF26A	ENST00000315264.7	cds	protein_coding
14	104712134	104712135	+		chr14:104712135:C:+	231	43	188	0.186147186147186	1.0	314	52	262	0.165605095541401	1.0	233	31	202	0.133047210300429	1.0	231	43	188	0.186147186147186	1.0	1.0	314	52	262	0.165605095541401	1.0	1.0	233	31	202	0.133047210300429	1.0	1.0	chr14:104712135:C:+	INF2	ENST00000330634.11	intronic	protein_coding
14	105348577	105348578	+		chr14:105348578:C:+	368	90	278	0.244565217391304	1.0	236	69	167	0.292372881355932	1.0	169	47	122	0.27810650887574	1.0	368	90	278	0.244565217391304	1.0	1.0	236	69	167	0.292372881355932	1.0	1.0	169	47	122	0.27810650887574	1.0	1.0	chr14:105348578:C:+	PACS2	ENST00000447393.5	cds	protein_coding
14	20343233	20343234	-		chr14:20343234:C:-	1777920	917105	860457	0.515934184011584	0.999798641108711	1503699	730420	772993	0.485841215953301	0.999809802360712	1688620	865161	823087	0.512460846984566	0.999779701768308	1783987	919572	864057	0.515562373116831	0.999799325891949	0.996599	1507601	732257	775058	0.485802237753887	0.99981029463366	0.997412	1692849	867210	825267	0.512391010335739	0.999780252107542	0.997502	chr14:20343234:C:-	RPPH1	ENST00000554988.1	ncRNA_exonic	antisense
14	22834289	22834290	+		chr14:22834290:C:+	196	20	176	0.102040816326531	1.0	219	26	193	0.118721461187215	1.0	201	18	183	0.0895522388059701	1.0	196	20	176	0.102040816326531	1.0	1.0	219	26	193	0.118721461187215	1.0	1.0	201	18	183	0.0895522388059701	1.0	1.0	chr14:22834290:C:+	MRPL52	ENST00000355151.9	cds	protein_coding
14	22901330	22901331	-		chr14:22901331:C:-	65	11	54	0.169230769230769	1.0	64	15	49	0.234375	1.0	62	9	53	0.145161290322581	1.0	65	11	54	0.169230769230769	1.0	1.0	65	16	49	0.246153846153846	1.0	0.984615	62	9	53	0.145161290322581	1.0	1.0	chr14:22901331:C:-	RBM23	ENST00000359890.7	3utr	protein_coding
14	23301669	23301670	-		chr14:23301670:C:-	50	12	38	0.24	1.0	33	5	28	0.151515151515152	1.0	37	8	29	0.216216216216216	1.0	55	12	43	0.218181818181818	1.0	0.909091	36	5	31	0.138888888888889	1.0	0.916667	39	8	31	0.205128205128205	1.0	0.948718	chr14:23301670:C:-	PPP1R3E	ENST00000452015.8	cds	protein_coding
14	23562345	23562346	-		chr14:23562346:C:-	76	10	66	0.131578947368421	1.0	66	7	59	0.106060606060606	1.0	85	7	78	0.0823529411764706	1.0	76	10	66	0.131578947368421	1.0	1.0	66	7	59	0.106060606060606	1.0	1.0	85	7	78	0.0823529411764706	1.0	1.0	chr14:23562346:C:-	AP1G2	ENST00000308724.9	cds	protein_coding
14	23953852	23953853	+		chr14:23953853:C:+	637	125	512	0.196232339089482	1.0	633	111	522	0.175355450236967	1.0	479	81	398	0.169102296450939	1.0	637	125	512	0.196232339089482	1.0	1.0	633	111	522	0.175355450236967	1.0	1.0	480	82	398	0.170833333333333	1.0	0.997917	chr14:23953853:C:+	DHRS4	ENST00000313250.9	cds	protein_coding
14	24216984	24216985	-		chr14:24216985:C:-	2155	297	1858	0.137819025522042	1.0	3051	358	2693	0.117338577515569	1.0	1898	264	1634	0.139093782929399	1.0	2156	298	1858	0.13821892393321	1.0	0.999536	3052	358	2694	0.117300131061599	1.0	0.999672	1899	264	1635	0.139020537124803	1.0	0.999473	chr14:24216985:C:-	NEDD8	ENST00000250495.9	3utr	protein_coding
14	31207109	31207110	-		chr14:31207110:C:-	163	64	99	0.392638036809816	1.0	160	54	106	0.3375	1.0	153	53	100	0.34640522875817	1.0	164	65	99	0.396341463414634	1.0	0.993902	160	54	106	0.3375	1.0	1.0	153	53	100	0.34640522875817	1.0	1.0	chr14:31207110:C:-	HECTD1	ENST00000399332.5	5utr	protein_coding
14	49586018	49586019	-		chr14:49586019:C:-	50953	12848	38093	0.252213344849924	0.999764488842659	49644	10573	39062	0.21301500956986	0.999818709209572	34536	9109	25420	0.263807234498537	0.999797312948807	50973	12864	38097	0.252428327544593	0.999764581248896	0.999608	49659	10584	39066	0.213172205438066	0.999818763970277	0.999698	34552	9124	25421	0.264119264727167	0.999797406807131	0.999537	chr14:49586019:C:-	RPS29	ENST00000396020.7	cds	protein_coding
14	49586868	49586869	+		chr14:49586869:C:+	1004	305	699	0.303784860557769	1.0	894	295	599	0.329977628635347	1.0	969	270	699	0.278637770897833	1.0	1010	308	702	0.304950495049505	1.0	0.994059	904	301	603	0.332964601769911	1.0	0.988938	975	273	702	0.28	1.0	0.993846	chr14:49586869:C:+	RN7SL1	ENST00000635274.1	ncRNA_exonic	non_coding
14	60153975	60153976	-		chr14:60153976:C:-	338	40	298	0.118343195266272	1.0	389	39	350	0.10025706940874	1.0	282	27	255	0.0957446808510638	1.0	338	40	298	0.118343195266272	1.0	1.0	389	39	350	0.10025706940874	1.0	1.0	282	27	255	0.0957446808510638	1.0	1.0	chr14:60153976:C:-	DHRS7	ENST00000216500.9	cds	protein_coding
14	73950385	73950386	+		chr14:73950386:C:+	135	19	116	0.140740740740741	1.0	164	26	138	0.158536585365854	1.0	144	25	119	0.173611111111111	1.0	135	19	116	0.140740740740741	1.0	1.0	164	26	138	0.158536585365854	1.0	1.0	144	25	119	0.173611111111111	1.0	1.0	chr14:73950386:C:+	COQ6	ENST00000334571.6	cds	protein_coding
14	77320778	77320779	-		chr14:77320779:C:-	50	37	13	0.74	1.0	37	31	6	0.837837837837838	1.0	42	25	17	0.595238095238095	1.0	50	37	13	0.74	1.0	1.0	37	31	6	0.837837837837838	1.0	1.0	42	25	17	0.595238095238095	1.0	1.0	chr14:77320779:C:-	POMT2	ENST00000261534.8	5utr	protein_coding
14	81277035	81277036	-		chr14:81277036:C:-	120	6	114	0.05	1.0	97	11	86	0.11340206185567	1.0	80	11	69	0.1375	1.0	120	6	114	0.05	1.0	1.0	97	11	86	0.11340206185567	1.0	1.0	80	11	69	0.1375	1.0	1.0	chr14:81277036:C:-	STON2	ENST00000555447.5	cds	protein_coding
14	89417750	89417751	+		chr14:89417751:C:+	255	119	136	0.466666666666667	1.0	197	101	96	0.512690355329949	1.0	150	78	72	0.52	1.0	255	119	136	0.466666666666667	1.0	1.0	197	101	96	0.512690355329949	1.0	1.0	150	78	72	0.52	1.0	1.0	chr14:89417751:C:+	FOXN3-AS1	ENST00000555562.1	ncRNA_exonic	antisense
14	92748542	92748543	-		chr14:92748543:C:-	179	31	148	0.173184357541899	1.0	185	25	160	0.135135135135135	1.0	164	15	149	0.0914634146341463	1.0	179	31	148	0.173184357541899	1.0	1.0	186	25	161	0.134408602150538	1.0	0.994624	164	15	149	0.0914634146341463	1.0	1.0	chr14:92748543:C:-	LGMN	ENST00000393218.6	5utr	protein_coding
15	101398525	101398526	-		chr15:101398526:C:-	133	28	105	0.210526315789474	1.0	106	19	87	0.179245283018868	1.0	80	25	55	0.3125	1.0	133	28	105	0.210526315789474	1.0	1.0	106	19	87	0.179245283018868	1.0	1.0	80	25	55	0.3125	1.0	1.0	chr15:101398526:C:-	PCSK6	ENST00000611716.4	cds	protein_coding
15	43573810	43573811	-		chr15:43573811:C:-	31	5	26	0.161290322580645	1.0	70	8	62	0.114285714285714	1.0	35	5	30	0.142857142857143	1.0	31	5	26	0.161290322580645	1.0	1.0	70	8	62	0.114285714285714	1.0	1.0	35	5	30	0.142857142857143	1.0	1.0	chr15:43573811:C:-	PPIP5K1	ENST00000420765.5	cds	protein_coding
15	45198606	45198607	-		chr15:45198607:C:-	1283	547	735	0.426677067082683	0.999220576773188	1701	637	1064	0.374485596707819	1.0	1512	625	886	0.413633355393779	0.999338624338624	1305	569	735	0.436349693251534	0.999233716475096	0.983142	1756	684	1072	0.389521640091116	1.0	0.968679	1547	653	893	0.422380336351876	0.999353587588882	0.977376	chr15:45198607:C:-	SHF	ENST00000290894.12	intronic	protein_coding
15	45200413	45200414	-		chr15:45200414:C:-	577	161	416	0.279029462738302	1.0	837	221	616	0.264038231780167	1.0	622	203	418	0.326892109500805	0.998392282958199	588	172	416	0.292517006802721	1.0	0.981293	844	228	616	0.270142180094787	1.0	0.991706	627	208	418	0.332268370607029	0.998405103668262	0.992026	chr15:45200414:C:-	SHF	ENST00000290894.12	intronic	protein_coding
15	52433279	52433280	-		chr15:52433280:C:-	103	12	91	0.116504854368932	1.0	74	7	67	0.0945945945945946	1.0	83	10	73	0.120481927710843	1.0	103	12	91	0.116504854368932	1.0	1.0	74	7	67	0.0945945945945946	1.0	1.0	83	10	73	0.120481927710843	1.0	1.0	chr15:52433280:C:-	MYO5A	ENST00000399231.7	cds	protein_coding
15	63157481	63157482	-		chr15:63157482:C:-	127	63	64	0.496062992125984	1.0	122	60	62	0.491803278688525	1.0	107	47	60	0.439252336448598	1.0	127	63	64	0.496062992125984	1.0	1.0	123	61	62	0.495934959349593	1.0	0.99187	107	47	60	0.439252336448598	1.0	1.0	chr15:63157482:C:-	RPS27L	ENST00000330964.9	5utr	protein_coding
15	66386950	66386951	+		chr15:66386951:C:+	111	28	83	0.252252252252252	1.0	142	26	116	0.183098591549296	1.0	113	29	84	0.256637168141593	1.0	111	28	83	0.252252252252252	1.0	1.0	142	26	116	0.183098591549296	1.0	1.0	113	29	84	0.256637168141593	1.0	1.0	chr15:66386951:C:+	MAP2K1	ENST00000307102.9	5utr	protein_coding
15	69455488	69455489	+		chr15:69455489:C:+	413	119	294	0.288135593220339	1.0	237	85	152	0.358649789029536	1.0	504	112	392	0.222222222222222	1.0	413	119	294	0.288135593220339	1.0	1.0	237	85	152	0.358649789029536	1.0	1.0	504	112	392	0.222222222222222	1.0	1.0	chr15:69455489:C:+	RPLP1	ENST00000260379.10	cds	protein_coding
15	72731401	72731402	+		chr15:72731402:C:+	95	16	79	0.168421052631579	1.0	93	17	76	0.182795698924731	1.0	80	13	67	0.1625	1.0	95	16	79	0.168421052631579	1.0	1.0	93	17	76	0.182795698924731	1.0	1.0	80	13	67	0.1625	1.0	1.0	chr15:72731402:C:+	BBS4	ENST00000268057.8	cds	protein_coding
15	74458713	74458714	-		chr15:74458714:C:-	377	90	287	0.238726790450928	1.0	397	126	271	0.317380352644836	1.0	343	89	254	0.259475218658892	1.0	377	90	287	0.238726790450928	1.0	1.0	397	126	271	0.317380352644836	1.0	1.0	343	89	254	0.259475218658892	1.0	1.0	chr15:74458714:C:-	UBL7	ENST00000567435.5	cds	protein_coding
15	74631045	74631046	-		chr15:74631046:C:-	78	40	38	0.512820512820513	1.0	85	38	47	0.447058823529412	1.0	69	44	25	0.63768115942029	1.0	78	40	38	0.512820512820513	1.0	1.0	85	38	47	0.447058823529412	1.0	1.0	69	44	25	0.63768115942029	1.0	1.0	chr15:74631046:C:-	EDC3	ENST00000315127.8	3utr	protein_coding
15	74675060	74675061	-		chr15:74675061:C:-	134	15	119	0.111940298507463	1.0	146	15	131	0.102739726027397	1.0	172	22	150	0.127906976744186	1.0	134	15	119	0.111940298507463	1.0	1.0	146	15	131	0.102739726027397	1.0	1.0	172	22	150	0.127906976744186	1.0	1.0	chr15:74675061:C:-	EDC3	ENST00000315127.8	cds	protein_coding
15	75843460	75843461	+		chr15:75843461:C:+	256	116	140	0.453125	1.0	220	106	113	0.484018264840183	0.995454545454545	174	83	91	0.477011494252874	1.0	258	118	140	0.457364341085271	1.0	0.992248	220	106	113	0.484018264840183	0.995454545454545	1.0	175	84	91	0.48	1.0	0.994286	chr15:75843461:C:+	UBE2Q2	ENST00000267938.8	5utr	protein_coding
15	78292623	78292624	-		chr15:78292624:C:-	1229	206	1023	0.167615947925142	1.0	1376	273	1103	0.198401162790698	1.0	1272	241	1031	0.189465408805031	1.0	1229	206	1023	0.167615947925142	1.0	1.0	1376	273	1103	0.198401162790698	1.0	1.0	1272	241	1031	0.189465408805031	1.0	1.0	chr15:78292624:C:-	WDR61	ENST00000267973.6	cds	protein_coding
15	90271226	90271227	+		chr15:90271227:C:+	3790	430	3360	0.113456464379947	1.0	4264	538	3726	0.126172607879925	1.0	3764	544	3219	0.144565506245017	0.999734325185972	3793	433	3360	0.114157658845241	1.0	0.999209	4266	538	3728	0.126113455227379	1.0	0.999531	3764	544	3219	0.144565506245017	0.999734325185972	1.0	chr15:90271227:C:+	NGRN	ENST00000379095.4	cds	protein_coding
15	90882310	90882311	+		chr15:90882311:C:+	157	111	46	0.707006369426752	1.0	114	75	39	0.657894736842105	1.0	106	81	25	0.764150943396226	1.0	157	111	46	0.707006369426752	1.0	1.0	114	75	39	0.657894736842105	1.0	1.0	106	81	25	0.764150943396226	1.0	1.0	chr15:90882311:C:+	FURIN	ENST00000618099.4	3utr	protein_coding
15	92883097	92883098	+		chr15:92883098:C:+	47	9	38	0.191489361702128	1.0	62	5	57	0.0806451612903226	1.0	48	6	42	0.125	1.0	47	9	38	0.191489361702128	1.0	1.0	62	5	57	0.0806451612903226	1.0	1.0	49	7	42	0.142857142857143	1.0	0.979592	chr15:92883098:C:+	AC013394.2	ENST00000557682.6	ncRNA_exonic	lincRNA
16	11835611	11835612	-		chr16:11835612:C:-	41	9	32	0.219512195121951	1.0	49	18	31	0.36734693877551	1.0	37	10	27	0.27027027027027	1.0	41	9	32	0.219512195121951	1.0	1.0	49	18	31	0.36734693877551	1.0	1.0	38	11	27	0.289473684210526	1.0	0.973684	chr16:11835612:C:-	RSL1D1	ENST00000571133.5	3utr	protein_coding
