chr	start	end	strand	label	gene_type	gene_name	gene_pos	unconverted	converted	ratio
17	36496377	36496378	-		protein_coding	ENSG00000278259(MYO19)	47058	16	579	0.026890756
17	36989363	36989364	+		protein_coding	ENSG00000275700(AATF)	40440	55	354	0.134474328
17	37359048	37359049	-		protein_coding	ENSG00000278540(ACACA)	47788	7	174	0.038674033
17	38402356	38402357	+		protein_coding	ENSG00000274211(SOCS7)	50514	15	121	0.110294118
17	38720742	38720743	+		protein_coding	ENSG00000275023(MLLT6)	15471	11	260	0.040590406
17	38768638	38768639	-		protein_coding	ENSG00000276293(PIP4K2B)	31488	9	184	0.046632124
17	38850095	38850096	-		protein_coding	ENSG00000125691(RPL23)	3669	40	3335	0.011851852
17	38852615	38852616	-		protein_coding	ENSG00000125691(RPL23)	1149	123	22967	0.005326981
17	38853700	38853701	-		protein_coding	ENSG00000125691(RPL23)	64	96	9372	0.010139417
17	39707060	39707061	+		protein_coding	ENSG00000141736(ERBB2)	19148	8	205	0.037558685
17	39980911	39980912	+		protein_coding	ENSG00000108344(PSMD3)	106	50	420	0.106382979
17	40168271	40168272	+		protein_coding	ENSG00000108349(CASC3)	27955	8	55	0.126984127
17	41535761	41535762	+		Other features	.	.	3	0	1.0
17	41688906	41688907	+		protein_coding	ENSG00000173812(EIF1)	23	48	5179	0.009183088
17	41757770	41757771	-		protein_coding	ENSG00000173801(JUP)	29161	13	682	0.018705036
17	41821809	41821810	+		protein_coding	ENSG00000141756(FKBP10)	9131	74	1133	0.061309031
17	41822451	41822452	+		protein_coding	ENSG00000141756(FKBP10)	9773	17	197	0.079439252
17	41973628	41973629	+		protein_coding	ENSG00000173786(CNP)	6867	30	705	0.040816327
17	41988802	41988803	-		protein_coding	ENSG00000168259(DNAJC7)	32574	15	865	0.017045455
17	41989445	41989446	-		protein_coding	ENSG00000168259(DNAJC7)	31931	52	2003	0.025304136
17	43016477	43016478	-		protein_coding	ENSG00000108828(VAT1)	8646	25	1797	0.013721186
17	43022359	43022360	-		protein_coding	ENSG00000108828(VAT1)	2764	31	360	0.079283887
17	43025445	43025446	+		protein_coding	ENSG00000108830(RND2)	216	11	560	0.019264448
17	44323528	44323529	-		protein_coding	ENSG00000013306(SLC25A39)	1342	277	1218	0.185284281
17	44323542	44323543	-		protein_coding	ENSG00000013306(SLC25A39)	1328	45	2284	0.019321597
17	44323669	44323670	-		protein_coding	ENSG00000013306(SLC25A39)	1201	8	225	0.034334764
17	44351110	44351111	+		protein_coding	ENSG00000030582(GRN)	5866	21	679	0.03
17	44352243	44352244	+		protein_coding	ENSG00000030582(GRN)	6999	21	991	0.020750988
17	44376126	44376127	-		protein_coding	ENSG00000005961(ITGA2B)	13523	9	42	0.176470588
17	44781213	44781214	+		protein_coding	ENSG00000073670(ADAM11)	22227	18	28	0.391304348
17	44876060	44876061	-		protein_coding	ENSG00000108883(EFTUD2)	23385	22	939	0.02289282
17	44959968	44959969	-		protein_coding	ENSG00000131094(C1QL1)	8335	14	138	0.092105263
17	45143544	45143545	+		protein_coding	ENSG00000181513(ACBD4)	10946	8	140	0.054054054
17	46770968	46770969	-		protein_coding	ENSG00000108379(WNT3)	62186	7	39	0.152173913
17	47649977	47649978	+		protein_coding	ENSG00000108424(KPNB1)	503	26	93	0.218487395
17	47670706	47670707	+		protein_coding	ENSG00000108424(KPNB1)	21232	32	3970	0.007996002
17	47680660	47680661	+		protein_coding	ENSG00000108424(KPNB1)	31186	29	3381	0.008504399
17	47683119	47683120	+		protein_coding	ENSG00000108424(KPNB1)	33645	13	246	0.05019305
17	47709145	47709146	+		protein_coding	ENSG00000198933(TBKBP1)	14986	9	44	0.169811321
17	47709147	47709148	+		protein_coding	ENSG00000198933(TBKBP1)	14988	5	52	0.087719298
17	47820023	47820024	-		protein_coding	ENSG00000006025(OSBPL7)	1811	4	17	0.19047619
17	47974725	47974726	+		protein_coding	ENSG00000108465(CDK5RAP3)	6917	78	86	0.475609756
17	48071269	48071270	-		protein_coding	ENSG00000108468(CBX1)	30209	20	614	0.031545741
17	49049492	49049493	+		protein_coding	ENSG00000159217(IGF2BP1)	52109	26	906	0.027896996
17	49053642	49053643	+		protein_coding	ENSG00000159217(IGF2BP1)	56259	7	90	0.072164948
17	49289567	49289568	-		protein_coding	ENSG00000198740(ZNF652)	72906	6	54	0.1
17	50357114	50357115	+		protein_coding	ENSG00000015532(XYLT2)	10990	7	115	0.057377049
17	50382203	50382204	-		protein_coding	ENSG00000108829(LRRC59)	15320	14	868	0.015873016
17	50501718	50501719	-		Other features	.	.	5	0	1.0
17	50501722	50501723	-		Other features	.	.	5	0	1.0
17	50551109	50551110	+		protein_coding	ENSG00000006282(SPATA20)	8053	109	181	0.375862069
17	50699732	50699733	-		protein_coding	ENSG00000154945(ANKRD40)	8182	74	468	0.136531365
17	50970798	50970799	-		protein_coding	ENSG00000008294(SPAG9)	150070	16	1186	0.013311148
17	51166484	51166485	+		protein_coding	ENSG00000243678(NME2)	1051	1176	8627	0.119963277
17	51260003	51260004	-		protein_coding	ENSG00000011258(MBTD1)	160	4	12	0.25
17	51562239	51562240	+		Other features	.	.	10	0	1.0
17	55411380	55411381	-		protein_coding	ENSG00000108960(MMD)	10544	8	181	0.042328042
17	57006346	57006347	+		protein_coding	ENSG00000121064(SCPEP1)	28219	13	729	0.017520216
17	57885769	57885770	-		protein_coding	ENSG00000180891(CUEDC1)	69643	29	186	0.134883721
17	58003878	58003879	-		protein_coding	ENSG00000136450(SRSF1)	3468	58	3971	0.014395632
17	58004915	58004916	-		protein_coding	ENSG00000136450(SRSF1)	2431	43	1540	0.027163613
17	59028433	59028434	-		protein_coding	ENSG00000108395(TRIM37)	78488	11	260	0.040590406
17	61070164	61070165	+		protein_coding	ENSG00000141376(BCAS3)	392713	8	8	0.5
17	61863441	61863442	-		protein_coding	ENSG00000136492(BRIP1)	118	7	98	0.066666667
17	62689598	62689599	+		protein_coding	ENSG00000011028(MRC2)	61930	62	251	0.198083067
17	62692370	62692371	+		protein_coding	ENSG00000011028(MRC2)	64702	65	286	0.185185185
17	63699309	63699310	-		protein_coding	ENSG00000136490(LIMD2)	1863	26	482	0.051181102
17	63703575	63703576	-		protein_coding	ENSG00000266173(STRADA)	38411	17	327	0.049418605
17	64145989	64145990	+		lncRNA	ENSG00000266402(SNHG25)	54	35	1988	0.017301038
17	64146306	64146307	+		lncRNA	ENSG00000266402(SNHG25)	371	10	410	0.023809524
17	66302748	66302749	+		protein_coding	ENSG00000154229(PRKCA)	137	13	63	0.171052632
17	66302866	66302867	+		protein_coding	ENSG00000154229(PRKCA)	255	6	46	0.115384615
17	68101658	68101659	+		Other features	.	.	38	25	0.603174603
17	68427147	68427148	-		protein_coding	ENSG00000070540(WIPI1)	30366	23	51	0.310810811
17	73284826	73284827	-		protein_coding	ENSG00000179604(CDC42EP4)	27179	16	214	0.069565217
17	73399197	73399198	-		protein_coding	ENSG00000069188(SDK2)	245248	8	23	0.258064516
17	74203925	74203926	+		protein_coding	ENSG00000172809(RPL38)	345	983	23651	0.039904197
17	75063966	75063967	+		protein_coding	ENSG00000180901(KCTD2)	31393	15	196	0.071090047
17	75266736	75266737	-		protein_coding	ENSG00000125457(MIF4GD)	4495	10	205	0.046511628
17	75318970	75318971	-		protein_coding	ENSG00000177885(GRB2)	86739	123	252	0.328
17	75490714	75490715	+		protein_coding	ENSG00000177728(TMEM94)	49557	12	389	0.029925187
17	75568363	75568364	+		protein_coding	ENSG00000073350(LLGL2)	43285	9	28	0.243243243
17	75847928	75847929	-		protein_coding	ENSG00000132471(WBP2)	8579	49	1011	0.046226415
17	75913735	75913736	-		protein_coding	ENSG00000188878(FBF1)	27405	12	128	0.085714286
17	76082265	76082266	-		protein_coding	ENSG00000182473(EXOC7)	39311	24	169	0.124352332
17	76083421	76083422	-		protein_coding	ENSG00000182473(EXOC7)	38155	14	156	0.082352941
17	76270956	76270957	+		protein_coding	ENSG00000185262(UBALD2)	5610	18	774	0.022727273
17	77373393	77373394	+		protein_coding	ENSG00000184640(SEPTIN9)	92826	6	35	0.146341463
17	77958838	77958839	+		protein_coding	ENSG00000078687(TNRC6C)	137	9	88	0.092783505
17	78174186	78174187	-		protein_coding	ENSG00000167900(TK1)	13047	30	1110	0.026315789
17	78223600	78223601	+		protein_coding	ENSG00000089685(BIRC5)	9416	30	1496	0.01965924
17	78224553	78224554	+		protein_coding	ENSG00000089685(BIRC5)	10369	34	3317	0.010146225
17	78674803	78674804	-		protein_coding	ENSG00000108669(CYTH1)	107494	12	202	0.056074766
17	80010589	80010590	-		protein_coding	ENSG00000167291(TBC1D16)	25283	7	100	0.065420561
17	80104578	80104579	+		protein_coding	ENSG00000171298(GAA)	3024	12	337	0.034383954
17	80111274	80111275	+		protein_coding	ENSG00000171298(GAA)	9720	36	141	0.203389831
17	80140024	80140025	-		protein_coding	ENSG00000141543(EIF4A3)	7127	28	2291	0.01207417
17	80339317	80339318	+		protein_coding	ENSG00000173821(RNF213)	78467	6	91	0.06185567
17	81249928	81249929	-		protein_coding	ENSG00000157637(SLC38A10)	45619	8	26	0.235294118
17	81282245	81282246	-		protein_coding	ENSG00000157637(SLC38A10)	13302	10	362	0.02688172
17	81511491	81511492	-		protein_coding	ENSG00000184009(ACTG1)	12356	124	3914	0.030708271
17	81596162	81596163	-		protein_coding	ENSG00000182446(NPLOC4)	52303	183	817	0.183
17	81704655	81704656	+		protein_coding	ENSG00000262660	1286	33	3731	0.008767269
17	81707326	81707327	+		protein_coding	ENSG00000262814(MRPL12)	3961	32	2866	0.011042098
17	81868431	81868432	-		protein_coding	ENSG00000141522(ARHGDIA)	2947	39	296	0.11641791
17	81868526	81868527	-		protein_coding	ENSG00000141522(ARHGDIA)	2852	29	1088	0.025962399
17	81934953	81934954	-		protein_coding	ENSG00000183010(PYCR1)	7459	33	1683	0.019230769
17	81935094	81935095	-		protein_coding	ENSG00000183010(PYCR1)	7318	151	1243	0.108321377
17	82032230	82032231	+		protein_coding	ENSG00000169750(RAC3)	554	20	158	0.112359551
17	82033771	82033772	+		protein_coding	ENSG00000169750(RAC3)	2095	47	2514	0.018352206
17	82048142	82048143	-		protein_coding	ENSG00000169733(RFNG)	3689	16	805	0.019488429
17	82058365	82058366	-		protein_coding	ENSG00000169718(DUS1L)	7522	52	2665	0.019138756
17	82390586	82390587	-		protein_coding	ENSG00000181396(OGFOD3)	28051	13	11	0.541666667
17	82418548	82418549	+		protein_coding	ENSG00000169660(HEXD)	232	8	20	0.285714286
17	82437178	82437179	+		protein_coding	ENSG00000169660(HEXD)	18862	9	155	0.054878049
17	82439943	82439944	+		protein_coding	ENSG00000169660(HEXD)	21627	27	32	0.457627119
17	82604109	82604110	+		protein_coding	ENSG00000141568(FOXK2)	84398	12	252	0.045454545
18	163364	163365	+		protein_coding	ENSG00000101557(USP14)	4983	35	1027	0.032956685
18	670712	670713	+		protein_coding	ENSG00000176890(TYMS)	13061	65	853	0.0708061
18	3602112	3602113	+		Other features	ENSG00000177337(DLGAP1-AS1)	.	3	4	0.428571429
18	9614638	9614639	-		protein_coding	ENSG00000154845(PPP4R1)	602	5	15	0.25
18	11852250	11852251	+		protein_coding	ENSG00000255112(CHMP1B)	839	12	153	0.072727273
18	12431801	12431802	+		protein_coding	ENSG00000141391(PRELID3A)	23907	13	55	0.191176471
18	21383577	21383578	+		protein_coding	ENSG00000141449(GREB1L)	141347	8	51	0.13559322
18	21741438	21741439	+		protein_coding	ENSG00000101752(MIB1)	36483	16	155	0.093567251
18	21741460	21741461	+		protein_coding	ENSG00000101752(MIB1)	36505	8	211	0.03652968
18	21853199	21853200	+		protein_coding	ENSG00000101752(MIB1)	148244	13	465	0.027196653
18	22933406	22933407	+		protein_coding	ENSG00000101773(RBBP8)	135147	6	61	0.089552239
18	26226748	26226749	+		protein_coding	ENSG00000141384(TAF4B)	305	8	87	0.084210526
18	26226899	26226900	+		protein_coding	ENSG00000141384(TAF4B)	456	15	211	0.066371681
18	32092099	32092100	+		protein_coding	ENSG00000134758(RNF138)	227	14	419	0.032332564
18	36175785	36175786	+		protein_coding	ENSG00000134759(ELP2)	46343	9	311	0.028125
18	36180172	36180173	-		lncRNA	ENSG00000260552(COSMOC)	7303	15	81	0.15625
18	36297772	36297773	+		protein_coding	ENSG00000134775(FHOD3)	61	11	41	0.211538462
18	49286596	49286597	-		protein_coding	ENSG00000141627(DYM)	174751	31	278	0.100323625
18	49492379	49492380	-		protein_coding	ENSG00000265681(RPL17)	129	45	310	0.126760563
18	49492392	49492393	-		protein_coding	ENSG00000265681(RPL17)	116	11	331	0.032163743
18	49792197	49792198	-		protein_coding	ENSG00000167315(ACAA2)	21756	12	438	0.026666667
18	50458524	50458525	+		pseudogene	ENSG00000239780(RPLP0P11)	639	4	2	0.666666667
18	59345933	59345934	-		protein_coding	ENSG00000074695(LMAN1)	13332	372	829	0.309741882
18	62838902	62838903	+		protein_coding	ENSG00000081913(PHLPP1)	123363	7	37	0.159090909
18	68642639	68642640	-		Other features	.	.	9	0	1.0
18	76759607	76759608	-		Other features	.	.	38	963	0.037962038
18	79950796	79950797	-		protein_coding	ENSG00000122490(SLC66A2)	861	8	225	0.034334764
18	79971868	79971869	-		protein_coding	ENSG00000141759(TXNL4A)	62081	13	17	0.433333333
19	416973	416974	-		protein_coding	ENSG00000129946(SHC2)	44060	17	218	0.072340426
19	872001	872002	-		protein_coding	ENSG00000175221(MED16)	21217	17	522	0.031539889
19	1036529	1036530	+		protein_coding	ENSG00000064666(CNN2)	9945	7	154	0.043478261
19	1091817	1091818	-		protein_coding	ENSG00000099817(POLR2E)	3563	35	1803	0.019042437
19	1123989	1123990	-		protein_coding	ENSG00000064932(SBNO2)	50279	18	169	0.096256684
19	1242074	1242075	+		protein_coding	ENSG00000099624(ATP5F1D)	330	5	26	0.161290323
19	1370784	1370785	+		protein_coding	ENSG00000160953(PWWP3A)	16075	11	108	0.092436975
19	1393464	1393465	+		protein_coding	ENSG00000115286(NDUFS7)	9939	27	18	0.6
19	1395452	1395453	+		protein_coding	ENSG00000115286(NDUFS7)	11927	21	2051	0.010135135
19	1407714	1407715	+		protein_coding	ENSG00000071626(DAZAP1)	147	16	78	0.170212766
19	1474375	1474376	-		protein_coding	ENSG00000119559(C19orf25)	4844	23	566	0.039049236
19	1497278	1497279	+		protein_coding	ENSG00000115255(REEP6)	6114	47	24	0.661971831
19	1577305	1577306	-		protein_coding	ENSG00000071655(MBD3)	15560	18	466	0.037190083
19	1584657	1584658	-		protein_coding	ENSG00000071655(MBD3)	8208	35	2196	0.015688032
19	2050803	2050804	-		protein_coding	ENSG00000099875(MKNK2)	441	12	410	0.028436019
19	2271919	2271920	+		protein_coding	ENSG00000104904(OAZ1)	2412	61	5327	0.011321455
19	2427262	2427263	-		protein_coding	ENSG00000099800(TIMM13)	324	34	3890	0.008664628
19	2514345	2514346	-		protein_coding	ENSG00000176533(GNG7)	188349	5	29	0.147058824
19	3053907	3053908	-		protein_coding	ENSG00000104964(TLE5)	9200	14	922	0.014957265
19	3062233	3062234	-		protein_coding	ENSG00000104964(TLE5)	874	35	874	0.03850385
19	3544202	3544203	-		protein_coding	ENSG00000161091(MFSD12)	30088	7	103	0.063636364
19	3976157	3976158	-		protein_coding	ENSG00000167658(EEF2)	9306	89	11961	0.007385892
19	3977274	3977275	-		protein_coding	ENSG00000167658(EEF2)	8189	47	7558	0.006180145
19	3977492	3977493	-		protein_coding	ENSG00000167658(EEF2)	7971	635	15563	0.039202371
19	3978109	3978110	-		protein_coding	ENSG00000167658(EEF2)	7354	290	12132	0.023345677
19	3980981	3980982	-		protein_coding	ENSG00000167658(EEF2)	4482	6	29	0.171428571
19	3984183	3984184	-		protein_coding	ENSG00000167658(EEF2)	1280	60	10796	0.005526898
19	4013021	4013022	+		protein_coding	ENSG00000105229(PIAS4)	5287	42	250	0.143835616
19	4090629	4090630	-		protein_coding	ENSG00000126934(MAP2K2)	33493	30	2345	0.012631579
19	4542875	4542876	-		protein_coding	ENSG00000167680(SEMA6B)	38901	4	17	0.19047619
19	4657675	4657676	-		protein_coding	ENSG00000074842(MYDGF)	12687	34	1489	0.02232436
19	4932899	4932900	+		protein_coding	ENSG00000276043(UHRF1)	29821	31	853	0.035067873
19	5110650	5110651	+		protein_coding	ENSG00000127663(KDM4B)	141539	25	342	0.068119891
19	5244252	5244253	-		protein_coding	ENSG00000105426(PTPRS)	96560	7	173	0.038888889
19	5678592	5678593	-		protein_coding	ENSG00000174917(MICOS13)	1924	229	767	0.229919679
19	5691545	5691546	+		protein_coding	ENSG00000130255(RPL36)	16600	76	12600	0.005995582
19	5691758	5691759	+		protein_coding	ENSG00000130255(RPL36)	16813	23	1209	0.018668831
19	6361685	6361686	+		protein_coding	ENSG00000125656(CLPP)	156	45	1574	0.027794935
19	6368724	6368725	+		protein_coding	ENSG00000125656(CLPP)	7195	43	1262	0.032950192
19	6416623	6416624	-		protein_coding	ENSG00000088247(KHSRP)	8188	95	5305	0.017592593
19	6441359	6441360	-		protein_coding	ENSG00000125648(SLC25A23)	23844	9	333	0.026315789
19	6442157	6442158	-		protein_coding	ENSG00000125648(SLC25A23)	23046	18	333	0.051282051
19	6586253	6586254	-		protein_coding	ENSG00000125726(CD70)	17850	8	104	0.071428571
19	6596546	6596547	-		protein_coding	ENSG00000125726(CD70)	7557	8	31	0.205128205
19	6742997	6742998	+		protein_coding	ENSG00000125733(TRIP10)	5074	44	475	0.08477842
19	7477058	7477059	-		protein_coding	ENSG00000104883(PEX11G)	20391	11	31	0.261904762
19	7555274	7555275	+		protein_coding	ENSG00000032444(PNPLA6)	21272	11	126	0.080291971
19	7847746	7847747	+		protein_coding	ENSG00000142459(EVI5L)	17530	9	173	0.049450549
19	7912692	7912693	+		protein_coding	ENSG00000076984(MAP2K7)	8851	13	444	0.028446389
19	7926718	7926719	-		protein_coding	ENSG00000104980(TIMM44)	16949	24	658	0.035190616
19	8008631	8008632	+		Other features	.	.	11	27	0.289473684
19	8316599	8316600	-		protein_coding	ENSG00000267855(NDUFA7)	4776	15	584	0.025041736
19	10321581	10321582	-		protein_coding	ENSG00000161847(RAVER1)	12057	9	201	0.042857143
19	10353183	10353184	-		protein_coding	ENSG00000105397(TYK2)	27425	11	34	0.244444444
19	10353904	10353905	-		protein_coding	ENSG00000105397(TYK2)	26704	5	58	0.079365079
19	10393139	10393140	-		protein_coding	ENSG00000105401(CDC37)	26982	40	3491	0.011328236
19	10643665	10643666	+		protein_coding	ENSG00000129353(SLC44A2)	41210	8	205	0.037558685
19	10832630	10832631	-		protein_coding	ENSG00000099203(TMED1)	3688	17	197	0.079439252
19	10921702	10921703	+		protein_coding	ENSG00000142453(CARM1)	50151	13	451	0.028017241
19	11033456	11033457	+		protein_coding	ENSG00000127616(SMARCA4)	72526	55	995	0.052380952
19	11233303	11233304	-		protein_coding	ENSG00000130158(DOCK6)	29221	15	114	0.11627907
19	11324006	11324007	-		protein_coding	ENSG00000105514(RAB3D)	22264	7	50	0.122807018
19	11342961	11342962	-		protein_coding	ENSG00000105518(TMEM205)	3557	21	1429	0.014482759
19	11446282	11446283	+		protein_coding	ENSG00000130175(PRKCSH)	11000	21	1107	0.018617021
19	12647482	12647483	-		protein_coding	ENSG00000104774(MAN2B1)	19260	14	492	0.027667984
19	12696366	12696367	-		protein_coding	ENSG00000132004(FBXW9)	265	14	57	0.197183099
19	12747243	12747244	+		protein_coding	ENSG00000198356(GET3)	10106	18	644	0.027190332
19	12796914	12796915	-		protein_coding	ENSG00000167815(PRDX2)	4886	23	2194	0.01037438
19	12796968	12796969	-		protein_coding	ENSG00000167815(PRDX2)	4832	54	2549	0.020745294
19	12800285	12800286	-		protein_coding	ENSG00000167815(PRDX2)	1515	28	2523	0.010976088
19	12807295	12807296	+		protein_coding	ENSG00000104889(RNASEH2A)	713	41	1618	0.024713683
19	12813460	12813461	+		protein_coding	ENSG00000104889(RNASEH2A)	6878	58	1300	0.042709867
19	12881367	12881368	-		protein_coding	ENSG00000105612(DNASE2)	228	11	408	0.026252983
19	12896016	12896017	+		protein_coding	ENSG00000105607(GCDH)	4858	20	99	0.168067227
19	12944316	12944317	+		protein_coding	ENSG00000179218(CALR)	5740	31	768	0.038798498
19	13107848	13107849	-		protein_coding	ENSG00000104907(TRMT1)	9719	47	203	0.188
19	13135824	13135825	+		protein_coding	ENSG00000160877(NACC1)	18964	17	336	0.04815864
19	13138964	13138965	+		protein_coding	ENSG00000160877(NACC1)	22104	14	274	0.048611111
19	13778238	13778239	+		protein_coding	ENSG00000104979(C19orf53)	3784	81	1569	0.049090909
19	14071303	14071304	+		Other features	.	.	29	1203	0.023538961
19	14463870	14463871	+		protein_coding	ENSG00000123143(PKN1)	30819	21	1227	0.016826923
19	14480413	14480414	-		protein_coding	ENSG00000123159(GIPC1)	15736	177	452	0.281399046
19	14566162	14566163	-		protein_coding	ENSG00000099795(NDUFB7)	5904	10	275	0.035087719
19	14566838	14566839	-		protein_coding	ENSG00000099795(NDUFB7)	5228	208	1035	0.167337088
19	15119185	15119186	-		protein_coding	ENSG00000105135(ILVBL)	6601	13	706	0.018080668
19	15123440	15123441	-		protein_coding	ENSG00000105135(ILVBL)	2346	9	288	0.03030303
19	15189356	15189357	-		protein_coding	ENSG00000074181(NOTCH3)	11639	8	103	0.072072072
